pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL,fecha_publicacion,fecha_publicacion_exacta,visualizaciones,inmobiliaria,antiguedad_inmueble
28,"S/ 2,762 · USD 750",S/ 229 Mantenimiento,av. Alberto del Campo,"San Isidro, Lima",55 m² tot.,1 dorm.,1 baño,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-alquiler-amoblado-y-equipado-en-63937876.html?n_src=Listado&n_pills=Gimnasio&n_pg=28&n_pos=18,Publicado hace 161 días,2025-11-21,47 visualizaciones,Exploria Grupo Inmobiliario,10 años
28,"S/ 1,650",S/ 150 Mantenimiento,Av Universitaria 2011,"San Miguel, Lima",40 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-y-amplio-departamento-en-san-miguel-146578487.html?n_src=Listado&n_pills=Ascensor&n_pg=28&n_pos=19,Publicado hace 181 días,2025-11-01,280 visualizaciones,PROPER RENTAS,A estrenar
28,"S/ 3,072 · USD 169,000",S/ 420 Mantenimiento,Marcona 270,"Higuereta, Santiago de Surco",106 m² tot.,1 dorm.,1 baño,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-primer-piso-con-dos-estacionamientos-149594305.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=28&n_pos=20,Publicado hace 11 días,2026-04-20,79 visualizaciones,NÁMICA INMOBILIARIA,16 años
28,"S/ 3,500 · USD 990",,Avenida Javier Prado Este al 595-pet Friendly,"Jardin, San Isidro",74 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-estreno-san-isidro-2-dorms.-estudio-pet-149714492.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=28&n_pos=21,Publicado desde ayer,2026-04-30,,DMAYO REAL ESTATE,A estrenar
28,"S/ 2,500",S/ 250 Mantenimiento,Avenida Los Vicus,"Los Rosales, Santiago de Surco",85 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-estacionamiento-ubicado-en-149481598.html?n_src=Listado&n_pills=Parrilla&n_pg=28&n_pos=22,Publicado desde ayer,2026-04-30,412 visualizaciones,TOP HOUSE PERU INMOBILIARIA,15 años
28,"S/ 1,900",S/ 160 Mantenimiento,Av. Brasil 1869,"Oyague, Jesús María",41 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-depa-con-balcon!-areas-comunes-a1!-143121126.html?n_src=Listado&n_pills=Piscina&n_pg=28&n_pos=23,Publicado hace 4 días,2026-04-27,60 visualizaciones,PROPER RENTAS,2 años
28,"S/ 1,800 · USD 535",,"Av Piramide del Sol al 500, Tercer Piso - Departamento Amplio con 3 Dorm - Tercer Piso","San Juan de Lurigancho, Lima",160 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-tercer-piso-3-dorm-en-av-148873910.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=28&n_pos=24,Publicado hace 7 días,2026-04-24,158 visualizaciones,DMAYO REAL ESTATE,20 años
28,"S/ 1,700",S/ 120 Mantenimiento,Calle 6 200,"Los Girasoles De La Molina, La Molina",120 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-piso-4-urb-girasoles-la-molina-149621238.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=28&n_pos=25,Publicado hace 9 días,2026-04-22,152 visualizaciones,ALEJANDRO MALAGA Agente],18 años
28,"S/ 14,280 · USD 4,200","S/ 1,000 Mantenimiento",Malecon 28 de Julio Cdra 6,"Jose Balta, Miraflores",245 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-esplendido-duplex-amoblado-con-vista-al-mar-148932627.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=28&n_pos=26,Publicado hace 9 días,2026-04-22,198 visualizaciones,PERU SOTHEBY'S INTERNATIONAL REALTY,A estrenar
28,"S/ 15,000 · USD 5,900","S/ 1,085 Mantenimiento",Lizardo Alzamora Este,"El Olivar, San Isidro",454 m² tot.,4 dorm.,6 baños,5 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-e-iluminado-penthouse-con-piscina-y-148792643.html?n_src=Listado&n_pills=Seguridad&n_pg=28&n_pos=27,Publicado hace 10 días,2026-04-21,60 visualizaciones,HC Grupo Inmobiliario,10 años
28,"S/ 15,750 · USD 4,500",,Malecón Cisneros,"Malecón Cisneros, Miraflores",361 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-fabuloso-ph-duplex-con-vista-panoramica-al-mar-y-al-149346486.html?n_src=Listado&n_pills=Piscina&n_pg=28&n_pos=28,Publicado hace 11 días,2026-04-20,111 visualizaciones,PERU SOTHEBY'S INTERNATIONAL REALTY,16 años
28,"S/ 2,900",S/ 200 Mantenimiento,calle hermanos quintero 244,"La Castellana, Santiago de Surco",90 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-depa-en-el-corazon-de-surco-la-castellana-149541749.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=28&n_pos=29,Publicado hace 16 días,2026-04-15,204 visualizaciones,PROPER RENTAS,1 años
28,"S/ 3,200 · USD 950",S/ 480 Mantenimiento,"Avenida Contralmirante Villar, Miraflores","Malecon Marina, Miraflores",101 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-101-2-dorm.-vista-interior-terraza-149540054.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=28&n_pos=30,Publicado hace 17 días,2026-04-14,80 visualizaciones,"Grupo Proyecta Real Estate, S.A.C",10 años
29,"S/ 4,080 · USD 1,200",S/ 480 Mantenimiento,Av. Manuel Olguin 790,"El Derby, Santiago de Surco",140 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-duplex-exclusivo-en-2-dorm.-cochera-beyond-145393916.html?n_src=Listado&n_pills=Ascensor&n_pg=29&n_pos=1,Publicado hace 17 días,2026-04-14,90 visualizaciones,JOVITA TAFUR PELAEZ,10 años
29,"S/ 2,999 · USD 890",S/ 200 Mantenimiento,Calle Coronel Andrés Reyes,"Jardin, San Isidro",46 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-en-zona-financiera-de-149501975.html?n_src=Listado&n_pills=Piscina&n_pg=29&n_pos=2,Publicado hace 21 días,2026-04-10,33 visualizaciones,Fabiola Serpa Tovar,A estrenar
29,"S/ 11,385 · USD 3,300","S/ 1,200 Mantenimiento",Malecón Cisneros 1340,"Malecón Cisneros, Miraflores",226 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-exclusivo-departamento-vista-al-mar.-03-dorm.-149456172.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=29&n_pos=3,Publicado hace 23 días,2026-04-08,90 visualizaciones,CONTEMPO ASESORES INMOBILIARIOS S.A.C.,7 años
29,"S/ 1,500 · USD 440",S/ 100 Mantenimiento,jr Sochin Mangomarca,"San Juan de Lurigancho, Lima",130 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-3-habitaciones-en-san-juan-de-149449323.html?n_src=Listado&n_pg=29&n_pos=4,Publicado hace 27 días,2026-04-04,196 visualizaciones,REMAX EXPO,10 años
29,"S/ 3,300 · USD 980",S/ 200 Mantenimiento,Calle Coronel Andrés Reyes,"Jardin, San Isidro",46 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-en-la-zona-financiera-de-149405184.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=29&n_pos=5,Publicado hace 31 días,2026-03-31,15 visualizaciones,Fabiola Serpa Tovar,A estrenar
29,"S/ 2,580 · USD 750",S/ 280 Mantenimiento,Calle Condoroma 416 Urbanizacion Higuereta Surco,"Higuereta, Santiago de Surco",160 m² tot.,2 dorm.,,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-urb.-higuereta-surco-160-149377222.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=29&n_pos=6,Publicado hace 36 días,2026-03-26,637 visualizaciones,TAPIA RODRIGUEZ JESSICA DENISE,A estrenar
29,"S/ 3,260 · USD 190,000",S/ 400 Mantenimiento,Malecón Costa Sur,"Costa Sur, Chorrillos",46 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-invierte-frente-al-mar-alta-rentabilidad-149102720.html?n_src=Listado&n_pills=Piscina&n_pg=29&n_pos=7,Publicado hace 64 días,2026-02-26,112 visualizaciones,GR&GM,A estrenar
29,"S/ 4,389 · USD 1,350",S/ 350 Mantenimiento,Ramon Zavala 250,"Malecón Cisneros, Miraflores",120 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-cerca-a-malecon-con-vista-al-mar-148807237.html?n_src=Listado&n_pills=Ascensor&n_pg=29&n_pos=8,Publicado hace 92 días,2026-01-29,114 visualizaciones,STM Inmobiliaria,15 años
29,"S/ 6,460 · USD 1,900",S/ 550 Mantenimiento,Av. Angamos Oeste 14,"Santa Cruz, Miraflores",130 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-miraflores-148653880.html?n_src=Listado&n_pills=Ascensor&n_pg=29&n_pos=9,Publicado hace 106 días,2026-01-15,111 visualizaciones,HC Grupo Inmobiliario,18 años
29,"S/ 2,400 · USD 660",,Jirón Monte Alamo,"Prolongacion Benavides, Santiago de Surco",80 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-surco-por-caminos-del-inca-149470865.html?n_src=Listado&n_pg=29&n_pos=10,Publicado hace 4 días,2026-04-27,204 visualizaciones,Cisa Inmobiliaria Perú,1 años
29,"S/ 5,200 · USD 1,500",S/ 350 Mantenimiento,CALLE MOROCHUCOS 190,"Santa Constanza, Santiago de Surco",110 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-duplex-amoblado-a-full-frente-al-jockey-plaza-149555806.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=29&n_pos=11,Publicado hace 15 días,2026-04-16,44 visualizaciones,ALEJANDRO MALAGA Agente],10 años
29,"S/ 11,090 · USD 3,300","S/ 1,400 Mantenimiento",Galeon 280,"Chacarilla Del Estanque, San Borja",405 m² tot.,4 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-duplex-frente-a-parque-4-dorm.-2-148596493.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=29&n_pos=12,Publicado hace 15 días,2026-04-16,175 visualizaciones,Minerva Studio,9 años
29,"S/ 7,700 · USD 2,200",S/ 900 Mantenimiento,Las Agatas 175,"Golf Los Incas, Santiago de Surco",186 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-moderno-dpto-en-el-golf-los-inkas-surco-149362260.html?n_src=Listado&n_pills=Ascensor&n_pg=29&n_pos=13,Publicado hace 23 días,2026-04-08,174 visualizaciones,CENTURY 21 PREMIUM,15 años
29,"S/ 2,500 · USD 720",S/ 140 Mantenimiento,Manuel del Pino al 115,"Santa Beatriz, Jesús María",58 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-cerca-a-hospital-rebagliati-149386344.html?n_src=Listado&n_pills=Piscina&n_pg=29&n_pos=14,Publicado hace 35 días,2026-03-27,155 visualizaciones,TAPIA RODRIGUEZ JESSICA DENISE,A estrenar
29,"S/ 10,797 · USD 3,050",S/ 950 Mantenimiento,Av CERROS DE CAMACHO 1050 - 901 C,"Cerros De Camacho, Santiago de Surco",264 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler.-magnifico-departamento-amoblado-en-cerros-de-144496031.html?n_src=Listado&n_pills=Ascensor&n_pg=29&n_pos=15,Publicado hace 36 días,2026-03-26,24 visualizaciones,Paola Novoa barack [Agente],9 años
29,"S/ 5,055 · USD 1,500",S/ 680 Mantenimiento,Calle CERROS DE CAMACHO 1050 - 1201D,"Cerros De Camacho, Santiago de Surco",127 m² tot.,1 dorm.,1 baño,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-precioso-departamento-cerros-de-camacho-148836763.html?n_src=Listado&n_pills=Gimnasio&n_pg=29&n_pos=16,Publicado hace 36 días,2026-03-26,110 visualizaciones,Paola Novoa barack [Agente],11 años
29,"S/ 1,600",S/ 185 Mantenimiento,Av Universitaria 2011,"San Miguel, San Miguel",35 m² tot.,,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquila-tu-departamento-en-edificio-modo-san-miguel-146165518.html?n_src=Listado&n_pills=Ascensor&n_pg=29&n_pos=17,Publicado hace 147 días,2025-12-05,297 visualizaciones,PROPER RENTAS,A estrenar
29,"S/ 4,400 · USD 1,200",S/ 500 Mantenimiento,Amplio Departamento con Vista a los Árboles Frondosos: Un Paraíso Escondido en San Borja,"San Borja Norte, San Borja",117 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto-3dorm-2-cocheras-en-san-borja-vista-149701345.html?n_src=Listado&n_pills=Seguridad&n_pg=29&n_pos=18,Publicado hace 2 días,2026-04-29,15 visualizaciones,DMAYO REAL ESTATE,14 años
29,"S/ 4,700 · USD 1,390",S/ 500 Mantenimiento,Calle Monte de Oca 152,"Valle Hermoso Oeste, Santiago de Surco",117 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-en-alquiler-chacarilla-calle-monte-de-oca-149451380.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=29&n_pos=19,Publicado hace 27 días,2026-04-04,476 visualizaciones,XERVIR AGENCIA INMOBILIARIA,15 años
29,"S/ 1,800",S/ 300 Mantenimiento,"Teodoro Cárdenas 323, Lima","Lima Cercado, Lima",48 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-miniduplex-1dorm-cercado-de-lima-limite-149277317.html?n_src=Listado&n_pills=Piscina&n_pg=29&n_pos=20,Publicado hace 13 días,2026-04-18,151 visualizaciones,Nandji Arroyo Inmobiliaria,A estrenar
29,"S/ 6,800 · USD 2,000",S/ 500 Mantenimiento,malecón 28 de julio,"Miraflores, Lima",150 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-espacioso-departamento-de-3-dorm.-con-vista-al-mar-y-149014149.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=29&n_pos=21,Publicado hace 64 días,2026-02-26,31 visualizaciones,LIMA SPACE,8 años
29,"S/ 4,200 · USD 159,000",S/ 350 Mantenimiento,pedro martinto,"Barranco, Lima",58 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusivo-y-moderno-dpto-de-2-1dorm-y-un-estudio-en-143840093.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=29&n_pos=22,Publicado hace más de 1 año,,37 visualizaciones,LIMA SPACE,5 años
29,"S/ 3,100 · USD 920",S/ 300 Mantenimiento,Pedro Martinto,"Barranco, Lima",65 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-y-exclusivo-dpto-de-dos-dorm.-en-barranco-con-142547465.html?n_src=Listado&n_pills=Ascensor&n_pg=29&n_pos=23,Publicado hace 105 días,2026-01-16,39 visualizaciones,LIMA SPACE,3 años
29,"S/ 2,200 · USD 585",S/ 225 Mantenimiento,Jr Carlos Arrieta 190,"Barranco, Lima",35 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-vive-en-barranco-el-distrito-bohemio-de-lima-142915248.html?n_src=Listado&n_pills=Piscina&n_pg=29&n_pos=24,Publicado hace 17 días,2026-04-14,70 visualizaciones,ASSETPLAN,4 años
29,"S/ 3,500",,San Bartolo Lima,"San Bartolo, Lima",60 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-penthouse-en-alquiler-con-terraza-y-jacuzzi-ideal-para-146705445.html?n_src=Listado&n_pills=Amoblado&n_pg=29&n_pos=25,Publicado hace 213 días,2025-09-30,,Viva en el campo,4 años
29,"S/ 2,000 · USD 580",S/ 150 Mantenimiento,Avenida Nicolás de Piérola 107,"La Victoria, Lima",55 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin--departamento-moderno-en-alquiler-piso-23-con-vista-149421313.html?n_src=Listado&n_pills=Parrilla&n_pg=29&n_pos=26,Publicado hace 31 días,2026-03-31,104 visualizaciones,CG_Propiedades.lima,1 años
29,"S/ 1,700",S/ 150 Mantenimiento,OSCAR BENAVIDES 3046,"Lima Cercado, Lima",59 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-acogedor-departamento-amoblado-en-cercado-142078499.html?n_src=Listado&n_pills=Ascensor&n_pg=29&n_pos=27,Publicado hace 23 días,2026-04-08,131 visualizaciones,PERU HOME BIENES RAICES SAC,10 años
29,"S/ 2,000",S/ 280 Mantenimiento,Micaela Bastidas al 400,"Maranga Etapa Iii, San Miguel",67 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-san-miguel-lima-149461934.html?n_src=Listado&n_pills=Seguridad&n_pg=29&n_pos=28,Publicado hace 25 días,2026-04-06,164 visualizaciones,MATAYOSHI INMOBILIARIA,1 años
29,"S/ 4,080 · USD 1,200",S/ 300 Mantenimiento,Calle Limas al 100,"Valle Hermoso, Santiago de Surco",92 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-alquiler-en-la-urb.-valle-149550102.html?n_src=Listado&n_pills=Seguridad&n_pg=29&n_pos=29,Publicado hace 16 días,2026-04-15,58 visualizaciones,DOORS,A estrenar
29,"S/ 2,400",S/ 290 Mantenimiento,"Jirón Fedelli , Barranco, Lima","Barranco, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-mini-departamento-en-barranco-40-m-sup2-145335436.html?n_src=Listado&n_pills=Ascensor&n_pg=29&n_pos=30,Publicado hace 20 días,2026-04-11,,REYES MARTEL RAFAEL,10 años
30,"S/ 1,800 · USD 516",S/ 220 Mantenimiento,José Francisco Arana 104,"Lima Cercado, Lima",66 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-lima-cercado-venezuela-149582404.html?n_src=Listado&n_pills=Seguridad&n_pg=30&n_pos=1,Publicado hace 2 días,2026-04-29,49 visualizaciones,PESCANDO BIENES RAICES,A estrenar
30,"S/ 2,243 · USD 650",,KiVur RINCONADA DEL LAGO,"Rinconada Del Lago, La Molina",50 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin--quieres-un-departamento-en-la-zona-mas-segura-de-147886983.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=30&n_pos=2,Publicado hace 56 días,2026-03-06,161 visualizaciones,REMAX HABITAT GROUP,4 años
30,"S/ 5,200 · USD 1,490",S/ 460 Mantenimiento,Av. Larco 1010,"Miraflores, Lima",130 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-depa-en-alquiler-en-miraflores-de-130-m-sup2-149423630.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=30&n_pos=3,Publicado hace 3 días,2026-04-28,34 visualizaciones,Inmobiliaria Lima Housing SAC,14 años
30,"S/ 3,000",S/ 420 Mantenimiento,Maria Parado de Bellido,"Magdalena, Lima",87 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-87-m-sup2--con-3-recamaras-en-alquiler-145028004.html?n_src=Listado&n_pills=Seguridad&n_pg=30&n_pos=4,Publicado hace 3 días,2026-04-28,119 visualizaciones,Inmobiliaria Lima Housing SAC,2 años
30,"S/ 3,200",S/ 200 Mantenimiento,Avenida César Vallejo 350,"Lince, Lima",98 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-depa-amoblado-piso-10-con-balcon-y-servicio-lince-149278037.html?n_src=Listado&n_pills=Amoblado&n_pg=30&n_pos=5,Publicado hace 45 días,2026-03-17,86 visualizaciones,ARIAS LIMO JUAN CARLOS,10 años
30,"S/ 4,700",S/ 650 Mantenimiento,CALLE COLON #1X2 MIRAFLORES,"Miraflores, Lima",181 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-piso-7-area-181.34-m-sup2--02-149279320.html?n_src=Listado&n_pills=Ascensor&n_pg=30&n_pos=6,Publicado hace 45 días,2026-03-17,78 visualizaciones,LIMA CENTER SOLUCIONES INMOBILIARIAS,23 años
30,"S/ 5,025 · USD 1,500",S/ 500 Mantenimiento,Av. Lima Polo 425,"Lima Polo Hunt Club (lote 1), Santiago de Surco",178 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-en-surco-amplio-departamento-cerca-a-148676381.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=30&n_pos=7,Publicado hace 22 días,2026-04-09,126 visualizaciones,Patriau Paredes Bienes Raíces,16 años
30,"S/ 1,300",S/ 75 Mantenimiento,Jr. Washington,"Lima Cercado, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-pl-alquilo-acogedor-minidepartamento-en-1er-piso-en-149383732.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=30&n_pos=8,Publicado hace 34 días,2026-03-28,349 visualizaciones,OFICINAS DEL PACIFICO SAC,60 años
30,"S/ 2,000",S/ 200 Mantenimiento,Av. Óscar R. Benavides 1106,"Lima Cercado, Lima",65 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-alto-lima-park-proyecto-146177436.html?n_src=Listado&n_pills=Seguridad&n_pg=30&n_pos=9,Publicado hace 83 días,2026-02-07,98 visualizaciones,LIRESTA GRUPO INMOBILIARIO,A estrenar
30,"S/ 5,250 · USD 1,500",S/ 250 Mantenimiento,Los Morochucos,"Santiago de Surco, Lima",140 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-duplex-amoblado-de-140-m-sup2--jockey-plaza-y-149683880.html?n_src=Listado&n_pills=Amoblado&n_pg=30&n_pos=10,Publicado hace 3 días,2026-04-28,,CHAVEZ MENDOZA ESTRELLA GABRIELA,A estrenar
