CODIGO INEI;CODIGO CPNP;NOMBREDD;NOMBREPP;NOMBREDI;GPS;MACREGPOL/FP;REGPOL;DIVPOL/DIVOPUS;COMISARÍA;TIPO*;RURAL*;SECTORIAL*;ZONAL*;;;
0618;3125;PASCO;OXAPAMPA;PALCAZU;-10.18521108,-75.15055241;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP ISCOZACIN-PALCAZU;C;X;;;;;
0620;3152;PASCO;OXAPAMPA;CONSTITUCION;-9.85440123,-75.01632983;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP CIUDAD CONSTITUCION;B;X;;;;;
0621;3154;PASCO;OXAPAMPA;PUERTO BERMUDEZ;-10.3011587,-74.9383816;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP PUERTO BERMUDEZ;C;X;;;;;
0622;3155;PASCO;OXAPAMPA;VILLA RICA;-10.73774175,-75.2692138;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP VILLA RICA;C;X;;;;;
0619;3156;PASCO;OXAPAMPA;POZUZO;-10.07150064,-75.55005563;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP POZUZO;B;X;;;;;
0403;3157;UCAYALI;ATALAYA;RAYMONDI;-10.73237648,-73.7505627;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP ATALAYA-RAIMONDI;A;;X;;;;
7005;3158;PASCO;OXAPAMPA;HUANCABAMBA;-10.42723456,-75.52275699;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP HUANCABAMBA;D;X;;;;;
8004;7915;HUANUCO;PUERTO INCA;CODO DEL POZUZO;-9.669198,-75.46248;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP CODO DEL POZUZO;C;X;;;;;
;7920;UCAYALI;ATALAYA;TAHUANIA;-10.02950624,-73.9574873;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP TAHUANIA;E;X;;;;;
;7925;UCAYALI;ATALAYA;SEPAHUA;"11°08'41.4""S 73°02'41.5""W";PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP SEPAHUA;E;X;;;;;
0617;8050;PASCO;OXAPAMPA;OXAPAMPA;-10.57631896,-75.40268127;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP OXAPAMPA;A;;X;;;;
8006;8064;HUANUCO;PUERTO INCA;HONORIA;-8.76939977,-74.70929861;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP HONORIA;D;X;;;;;
8003;8065;HUANUCO;PUERTO INCA;TOURNAVISTA;-8.93077042,-74.70666534;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP TOURNAVISTA;D;X;;;;;
8005;8066;HUANUCO;PUERTO INCA;YUYAPICHIS;-9.627817,-74.97534;PUERTO INCA;PUERTO INCA;DIVOPUS PI;CPNP YUYAPICHIS;D;X;;;;;
0944;4525;PUNO;SAN ROMAN;JULIACA;-15.48979,-70.119038;PUNO;PUNO;DIVOPUS JULIACA;CPNP JULIACA;A;;;;;;
0945;4532;PUNO;SAN ROMAN;JULIACA;-15.50474095,-70.1280063;PUNO;PUNO;DIVOPUS JULIACA;CPNP SANTA BARBARA;B;;;;;;
0931;4536;PUNO;SAN ROMAN;CABANILLAS;-15.64358721,-70.351371;PUNO;PUNO;DIVOPUS JULIACA;CPNP CABANILLAS;D;X;;;;;
0948;4538;PUNO;SAN ROMAN;CARACOTO;-15.56649904,-70.10163841;PUNO;PUNO;DIVOPUS JULIACA;CPNP CARACOTO;D;X;;;;;
0925;4545;PUNO;HUANCANE;HUANCANE;-15.20133193,-69.76561491;PUNO;PUNO;DIVOPUS JULIACA;CPNP HUANCANE;B;;X;;;;
0928;4550;PUNO;HUANCANE;TARACO;-15.29796642,-69.97882371;PUNO;PUNO;DIVOPUS JULIACA;CPNP TARACO;E;X;;;;;
0926;4552;PUNO;HUANCANE;PUSI;-15.44216505,-69.92913693;PUNO;PUNO;DIVOPUS JULIACA;CPNP PUSI;E;X;;;;;
0929;4554;PUNO;HUANCANE;VILQUE CHICO;-15.21587359,-69.68921367;PUNO;PUNO;DIVOPUS JULIACA;CPNP VILQUECHICO;D;X;;;;;
0939;4560;PUNO;MOHO;MOHO;-15.359148,-69.49884;PUNO;PUNO;DIVOPUS JULIACA;CPNP MOHO;D;X;;;;;
0927;4565;PUNO;HUANCANE;ROSASPATA;-15.23501787,-69.52808824;PUNO;PUNO;DIVOPUS JULIACA;CPNP ROSASPATA;E;X;;;;;
0940;4570;PUNO;MOHO;CONIMA;-15.45931916,-69.4366506;PUNO;PUNO;DIVOPUS JULIACA;CPNP CONIMA;D;X;;;;;
0930;4575;PUNO;LAMPA;LAMPA;-15.363348,-70.367068;PUNO;PUNO;DIVOPUS JULIACA;CPNP LAMPA;B;;X;;;;
0933;4580;PUNO;LAMPA;SANTA LUCIA;-15.70175721,-70.60899599;PUNO;PUNO;DIVOPUS JULIACA;CPNP SANTA LUCIA;D;X;;;;;
5050;4581;PUNO;LAMPA;CABANILLA;-15.61970264,-70.34426249;PUNO;PUNO;DIVOPUS JULIACA;CPNP CABANILLA;E;X;;;;;
0932;4582;PUNO;LAMPA;PUCARA;-15.04096857,-70.3656846;PUNO;PUNO;DIVOPUS JULIACA;CPNP PUCARA;D;X;;;;;
0941;4585;PUNO;SAN ANTONIO DE PUTINA;PUTINA;-14.91614449,-69.8664436;PUNO;PUNO;DIVOPUS JULIACA;CPNP SAN ANTONIO DE PUTINA;B;;X;;;;
0942;4590;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.63438322,-69.44691889;PUNO;PUNO;DIVOPUS JULIACA;CPNP RINCONADA;C;X;;;;;
0943;4592;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.6819911,-69.52835909;PUNO;PUNO;DIVOPUS JULIACA;CPNP ANANEA;C;X;;;;;
0934;4595;PUNO;MELGAR;AYAVIRI;-14.88199116,-70.59201016;PUNO;PUNO;DIVOPUS JULIACA;CPNP AYAVIRI;B;;X;;;;
0938;4596;PUNO;MELGAR;SANTA ROSA;-14.60812185,-70.79123216;PUNO;PUNO;DIVOPUS JULIACA;CPNP SANTA ROSA;D;X;;;;;
0937;4598;PUNO;MELGAR;ORURILLO;-14.72710446,-70.51160414;PUNO;PUNO;DIVOPUS JULIACA;CPNP ORURILLO;E;X;;;;;
0936;4599;PUNO;MELGAR;NUÑOA;-14.47890504,-70.63711475;PUNO;PUNO;DIVOPUS JULIACA;CPNP NUÑOA;E;X;;;;;
0910;4600;PUNO;AZANGARO;AZANGARO;-14.90959689,-70.19648358;PUNO;PUNO;DIVOPUS JULIACA;CPNP AZANGARO;A;;X;;;;
0913;4602;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;-15.03095991,-70.34078021;PUNO;PUNO;DIVOPUS JULIACA;CPNP SANTO DOMINGO CHOQUEHUANCA;E;X;;;;;
0912;4604;PUNO;AZANGARO;ASILLO;-14.7862671,-70.35431337;PUNO;PUNO;DIVOPUS JULIACA;CPNP ASILLO;E;X;;;;;
0914;4606;PUNO;AZANGARO;SAN ANTON;-14.5837711,-70.31689138;PUNO;PUNO;DIVOPUS JULIACA;CPNP SAN ANTON;E;X;;;;;
0911;4608;PUNO;AZANGARO;ARAPA;-15.13943619,-70.10989562;PUNO;PUNO;DIVOPUS JULIACA;CPNP ARAPA;D;X;;;;;
0949;4615;PUNO;SANDIA;SANDIA;-14.32231477,-69.46571147;PUNO;PUNO;DIVOPUS JULIACA;CPNP SANDIA;B;;X;;;;
0950;4620;PUNO;SANDIA;LIMBANI;-14.14414378,-69.69138325;PUNO;PUNO;DIVOPUS JULIACA;CPNP LIMBANI;E;X;;;;;
0951;4622;PUNO;SANDIA;SAN JUAN DEL ORO;-14.22160951,-69.15457213;PUNO;PUNO;DIVOPUS JULIACA;CPNP SAN JUAN DEL ORO;D;X;;;;;
5054;4623;PUNO;SANDIA;QUIACA;-14.42219389,-69.34501096;PUNO;PUNO;DIVOPUS JULIACA;CPNP QUIACA;E;X;;;;;
0915;4625;PUNO;CARABAYA;MACUSANI;-14.06800022,-70.43127242;PUNO;PUNO;DIVOPUS JULIACA;CPNP MACUSANI-CARABAYA;B;;X;;;;
0916;4630;PUNO;CARABAYA;CRUCERO;-14.36156509,-70.02375432;PUNO;PUNO;DIVOPUS JULIACA;CPNP CRUCERO;D;X;;;;;
0935;4631;PUNO;MELGAR;ANTAUTA;-14.30043094,-70.29102807;PUNO;PUNO;DIVOPUS JULIACA;CPNP ANTAUTA;E;X;;;;;
0896;4500;PUNO;PUNO;PUNO;-15.840215,-70.028607;PUNO;PUNO;DIVOPUS PUNO;CPNP PUNO;A;;;;;;
0907;4502;PUNO;PUNO;PAUCARCOLLA;-15.7449782,-70.05465302;PUNO;PUNO;DIVOPUS PUNO;CPNP PAURCARCOLLA;D;X;;;;;
0903;4504;PUNO;PUNO;CAPACHICA;-15.64187738,-69.83118167;PUNO;PUNO;DIVOPUS PUNO;CPNP CAPACHICA;E;X;;;;;
0905;4505;PUNO;PUNO;HUATA;-15.61430701,-69.97176489;PUNO;PUNO;DIVOPUS PUNO;CPNP HUATTA;E;X;;;;;
0906;4506;PUNO;PUNO;MAÑAZO;-15.80137971,-70.34298582;PUNO;PUNO;DIVOPUS PUNO;CPNP MAÑAZO;E;X;;;;;
0908;4508;PUNO;PUNO;PICHACANI;-16.15056892,-70.06429214;PUNO;PUNO;DIVOPUS PUNO;CPNP LARAQUERI;E;X;;;;;
0909;4510;PUNO;PUNO;TIQUILLACA;-15.79747718,-70.18642479;PUNO;PUNO;DIVOPUS PUNO;CPNP TIQUILLACA;D;X;;;;;
0898;4512;PUNO;PUNO;PUNO;-15.82780794,-70.03424748;PUNO;PUNO;DIVOPUS PUNO;CPNP HUASCAR;D;;;;;;
0904;4514;PUNO;PUNO;CHUCUITO;-15.89484711,-69.88965132;PUNO;PUNO;DIVOPUS PUNO;CPNP CHUCUITO;C;;;;;;
7002;4517;PUNO;PUNO;PLATERIA;-15.9466942,-69.83231493;PUNO;PUNO;DIVOPUS PUNO;CPNP PLATERIA;E;X;;;;;
0902;4518;PUNO;PUNO;ACORA;-15.97640161,-69.7965453;PUNO;PUNO;DIVOPUS PUNO;CPNP ACORA;D;X;;;;;
0899;4519;PUNO;PUNO;PUNO;-15.875625,-69.927907;PUNO;PUNO;DIVOPUS PUNO;CPNP ICHU;D;X;;;;;
0901;4520;PUNO;PUNO;PUNO;-15.81997645,-70.02946646;PUNO;PUNO;DIVOPUS PUNO;CPNP ALTO PUNO;D;;;;;;
0922;4635;PUNO;EL COLLAO;ILAVE;-16.07527158,-69.62864283;PUNO;PUNO;DIVOPUS PUNO;CPNP COLLAO-LLAVE;A;;X;;;;
0923;4640;PUNO;EL COLLAO;PILCUYO;-16.11137935,-69.55587385;PUNO;PUNO;DIVOPUS PUNO;CPNP PILCUYO;D;X;;;;;
0924;4642;PUNO;EL COLLAO;SANTA ROSA;-16.74126669,-69.71717447;PUNO;PUNO;DIVOPUS PUNO;CPNP MAZOCRUZ;B;X;;;;;
0918;4645;PUNO;CHUCUITO;DESAGUADERO;-16.56420754,-69.03945739;PUNO;PUNO;DIVOPUS PUNO;CPNP DESAGUADERO;B;;X;;;;
0917;4647;PUNO;CHUCUITO;JULI;-16.21931535,-69.46841559;PUNO;PUNO;DIVOPUS PUNO;CPNP JULI;C;X;;;;;
0920;4650;PUNO;CHUCUITO;POMATA;-16.27178755,-69.29273199;PUNO;PUNO;DIVOPUS PUNO;CPNP POMATA;D;X;;;;;
0921;4652;PUNO;CHUCUITO;ZEPITA;-16.49899379,-69.1000699;PUNO;PUNO;DIVOPUS PUNO;CPNP ZEPITA;D;X;;;;;
0919;4654;PUNO;CHUCUITO;HUACULLANI;-16.63111439,-69.32197675;PUNO;PUNO;DIVOPUS PUNO;CPNP HUACULLANI;E;X;;;;;
0952;4660;PUNO;YUNGUYO;YUNGUYO;-16.24367617,-69.09190125;PUNO;PUNO;DIVOPUS PUNO;CPNP YUNGUYO;B;;X;;;;
0953;4662;PUNO;YUNGUYO;YUNGUYO;-16.262148,-69.157145;PUNO;PUNO;DIVOPUS PUNO;CPNP QUEÑUANI;E;X;;;;;
0955;4664;PUNO;YUNGUYO;YUNGUYO;-16.253533,-69.05222;PUNO;PUNO;DIVOPUS PUNO;CPNP TAPOJE;E;X;;;;;
0954;4666;PUNO;YUNGUYO;YUNGUYO;-16.304453,-69.057598;PUNO;PUNO;DIVOPUS PUNO;CPNP YANAPATA;E;X;;;;;
0956;4668;PUNO;YUNGUYO;UNICACHI;-16.22439493,-68.98099527;PUNO;PUNO;DIVOPUS PUNO;CPNP UNICACHI;E;X;;;;;
0253;1410;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.22990258,-77.87494524;SAN MARTIN;AMAZONAS;DIVOPUS AMAZONAS;CPNP CHACHAPOYAS;A;X;X;;;;
0260;1413;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;-6.20905191,-77.66858866;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP MOLINOPAMPA;D;X;;;;;
0262;1416;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;-6.22904092,-77.73290772;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP SAN FCO DE DAGUAS PIPUS;D;X;;;;;
0256;1419;AMAZONAS;CHACHAPOYAS;GRANADA;-6.1069592,-77.62801035;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP GRANADA;E;X;;;;;
0261;1422;AMAZONAS;CHACHAPOYAS;QUINJALCA;-6.09149759,-77.67858731;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP QUINJALCA;E;X;;;;;
0258;1425;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;-6.70773171,-77.80345723;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP LEYMEBAMABA;E;X;;;;;
0259;1428;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;-6.5934858,-77.80998696;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP DURAZNO PAMPA;E;X;;;;;
0257;1431;AMAZONAS;CHACHAPOYAS;LA JALCA;-6.48444205,-77.81498456;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP JALCA GRANDE;E;X;;;;;
0254;1434;AMAZONAS;CHACHAPOYAS;BALSAS;-6.844915,-78.02924;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP BALSAS;D;X;;;;;
0255;1437;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;-6.93554118,-77.85428867;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP CHUQUIBAMBA;E;X;;;;;
0273;1440;AMAZONAS;LUYA;LAMUD;-6.13924963,-77.95217841;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP LAMUD;B;X;X;;;;
5056;1442;AMAZONAS;UTCUBAMBA;JAMALCA;-5.82095017,-78.27845885;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP NARANJITOS;E;X;;;;;
0279;1443;AMAZONAS;LUYA;TINGO;-6.37988672,-77.90588086;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP TINGO;C;X;;;;;
;1444;AMAZONAS;BONGARA;CHURUJA; -6.020006°,-77.952163°;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP CHURUJA;E;X;;;;;
0278;1446;AMAZONAS;LUYA;LUYA;-6.16336183,-77.9442939;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP LUYA;E;X;;;;;
5053;1447;AMAZONAS;BONGARA;VALERA;-6.04263844,-77.91905038;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP SAN PABLO VALERA;E;X;;;;;
0271;1448;AMAZONAS;BONGARA;YAMBRASBAMBA;-5.73817003,-77.90666952;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP BUENOS AIRES;E;X;;;;;
0283;1449;AMAZONAS;LUYA;SANTO TOMAS;-6.57275637,-77.86555903;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP SANTO TOMAS;E;X;;;;;
0282;1452;AMAZONAS;LUYA;OCUMAL;-6.28043063,-78.21497393;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP COLLONCE;E;X;;;;;
0275;1455;AMAZONAS;LUYA;COCABAMBA;-6.61430418,-78.00481296;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP COCABAMBA;E;X;;;;;
0276;1458;AMAZONAS;LUYA;COLCAMAR;-6.29890537,-77.9729679;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP COLCAMAR;E;X;;;;;
0277;1459;AMAZONAS;LUYA;INGUILPATA;-6.24002345,-77.95358751;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP INGUILPATA;E;X;;;;;
0281;1460;AMAZONAS;LUYA;OCUMAL;-6.374932,-78.141297;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP PIZUQUIA PUEBLO NUEVO;E;X;;;;;
0270;1462;AMAZONAS;BONGARA;JAZAN;-5.9432186,-77.97817037;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP BONGARA JAZAN;B;;X;;;;
0268;1465;AMAZONAS;BONGARA;JUMBILLA;-5.90337712,-77.79884048;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP JUMBILLA;E;X;;;;;
0269;1468;AMAZONAS;BONGARA;FLORIDA;-5.82476139,-77.97147407;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP POMACOCHAS;C;X;;;;;
0284;1471;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;-6.39475105,-77.48267488;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP R. DE MENDOZA-SAN NICOLAS;B;X;X;;;;
0285;1473;AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;-6.42871878,-77.538346;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP HUAMBO;E;X;;;;;
0286;1476;AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;-6.49786413,-77.49840373;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP LIMABAMBA;D;X;;;;;
0288;1479;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;-6.46734824,-77.39559876;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP OMIA;D;X;;;;;
1276;1480;SAN MARTIN;MARISCAL CACERES;HUICUNGO;-6.551167,-77.237133;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP NUEVO CHIRIMOTO;D;X;;;;;
0287;1481;AMAZONAS;RODRIGUEZ DE MENDOZA;LONGAR;-6.38549182,-77.54599145;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP LONGAR;E;X;;;;;
0289;1484;AMAZONAS;RODRIGUEZ DE MENDOZA;SANTA ROSA;-6.45296635,-77.45551948;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP SANTA ROSA;E;X;;;;;
0290;1487;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;-5.75719212,-78.44027261;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP BAGUA GRANDE-UTCUBAMBA;A;;X;;;;
0291;1490;AMAZONAS;UTCUBAMBA;CUMBA;-5.754138,-78.690373;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP CORRAL QUEMADO;C;X;;;;;
0292;1493;AMAZONAS;UTCUBAMBA;CAJARURO;-5.73728821,-78.4296983;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP CAJARURO;D;X;;;;;
0295;1496;AMAZONAS;UTCUBAMBA;JAMALCA;-5.89438884,-78.23815598;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP JAMALCA;E;X;;;;;
0293;1499;AMAZONAS;UTCUBAMBA;CUMBA;-5.93360773,-78.66517395;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP CUMBA;E;X;;;;;
0296;1502;AMAZONAS;UTCUBAMBA;LONYA GRANDE;-6.09656685,-78.42299791;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP LONYA GRANDE;E;X;;;;;
0280;1505;AMAZONAS;LUYA;OCALLI;-6.23504819,-78.26561244;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP OCALLI;D;X;;;;;
0294;1508;AMAZONAS;UTCUBAMBA;EL MILAGRO;-5.63752372,-78.55937942;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP EL MILAGRO;C;X;;;;;
0274;1512;AMAZONAS;LUYA;CAMPORREDONDO;-6.215327,-78.318862;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP CAMPO REDONDO;E;X;;;;;
0263;1515;AMAZONAS;BAGUA;BAGUA;-5.63892802,-78.53108771;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP BAGUA;B;;X;;;;
0264;1518;AMAZONAS;BAGUA;LA PECA;-5.61252512,-78.43760201;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP LA PECA;E;X;;;;;
0267;1521;AMAZONAS;BAGUA;IMAZA;-5.16250168,-78.28710647;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP CHIRIACO;C;X;;;;;
3014;1522;AMAZONAS;BAGUA;IMAZA;-5.05857886,-78.33201262;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP IMACITA;E;X;;;;;
0266;1523;AMAZONAS;BAGUA;COPALLIN;-5.67509296,-78.42387236;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP COPALLIN;D;X;;;;;
3015;1525;AMAZONAS;BAGUA;ARAMANGO;-5.41552786,-78.43845434;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP ARAMANGO;E;X;;;;;
0265;1526;AMAZONAS;BAGUA;ARAMANGO;-5.42286444,-78.45216589;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP EL MUYO;E;X;;;;;
0272;1529;AMAZONAS;CONDORCANQUI;NIEVA;-4.5922403,-77.86418229;SAN MARTIN;SAN MARTIN;DIVOPUS AMAZONAS;CPNP COND.STA MARIA DE NIEVA;A;;X;;;;
0327;1305;SAN MARTIN;SAN MARTIN;TARAPOTO;-6.48671258,-76.35915687;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP TARAPOTO;A;;;;;;
0331;1308;SAN MARTIN;SAN MARTIN;MORALES;-6.47937892,-76.38290349;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP MORALES;B;;;;;;
0313;1311;SAN MARTIN;LAMAS;LAMAS;-6.42224305,-76.51732191;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP LAMAS;B;;;;;;
0330;1314;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;-6.49071847,-76.35405159;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP BANDA DE SHILCAYO;B;;;;;;
0317;1320;SAN MARTIN;LAMAS;TABALOSOS;-6.38736488,-76.62995863;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP TABALOSOS;D;X;;;;;
0314;1323;SAN MARTIN;LAMAS;CAYNARACHI;-6.33448577,-76.29056387;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP PONGO CAYNARACHI;D;;;;;;
0328;1326;SAN MARTIN;SAN MARTIN;CHAZUTA;-6.57383596,-76.13727744;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP CHAZUTA;D;X;;;;;
0329;1327;SAN MARTIN;SAN MARTIN;EL PORVENIR;-6.21408914,-75.80080774;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP PELEJO;D;X;;;;;
0332;1332;SAN MARTIN;SAN MARTIN;SAUCE;-6.69127337,-76.21455222;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP EL SAUCE;D;X;;;;;
0333;1335;SAN MARTIN;SAN MARTIN;SHAPAJA;-6.57813325,-76.26630041;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP SHAPAJA;D;X;;;;;
0318;1371;SAN MARTIN;MARISCAL CACERES;JUANJUI;-7.17983529,-76.72650323;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP JUANJUI;A;;X;;;;
5022;1372;SAN MARTIN;MARISCAL CACERES;CAMPANILLA;-7.48389471,-76.64948701;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP CAMPANILLA;D;;;;;;
0311;1374;SAN MARTIN;HUALLAGA;SAPOSOA;-6.93626814,-76.77148808;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP SAPOSOA;B;X;;;;;
0312;1377;SAN MARTIN;HUALLAGA;SACANCHE;-7.07004351,-76.71357916;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP SACANCHE;D;X;;;;;
0307;1380;SAN MARTIN;BELLAVISTA;BELLAVISTA;-7.06645999,-76.5846397;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP BELLAVISTA;B;X;;;;;
0310;1383;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;-6.61420942,-76.69466118;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP SAN JOSE DE SISA;B;;;;;;
5055;1384;SAN MARTIN;EL DORADO;SAN MARTIN;-6.51380673,-76.74178058;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP SAN MARTIN ALAO;E;X;;;;;
0308;1386;SAN MARTIN;BELLAVISTA;BAJO BIAVO;-7.09925232,-76.47200832;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP NUEVOLIMA;E;X;;;;;
0319;1389;SAN MARTIN;PICOTA;PICOTA;-6.91893774,-76.33229063;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP PICOTA;B;;;;;;
0320;1392;SAN MARTIN;PICOTA;SAN HILARION;-6.99986724,-76.44499632;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP SAN HILARION;C;X;;;;;
;1393;SAN MARTIN;TOCACHE;UCHIZA;-8°20'34.00,-76°23'14.20;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP SANTA LUCIA;D;X;;;;;
0309;1395;SAN MARTIN;BELLAVISTA;SAN PABLO;-6.81261968,-76.57677851;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP SAN PABLO;D;X;;;;;
0315;1407;SAN MARTIN;LAMAS;CAYNARACHI;-6.11533173,-76.27590261;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP ALIANZA;C;X;;;;;
5023;7003;SAN MARTIN;TOCACHE;POLVORA;-7.78148,-76.67071;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP NUEVO SAN MARTIN;D;X;;;;;
5001;7008;SAN MARTIN;TOCACHE;NUEVO PROGRESO;-8.748712,-76.223505;SAN MARTIN;SAN MARTIN;DIVOPUS TARAPOTO;CPNP MADRE MIA;D;X;;;;;
