mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,total_servicios_prox,total_transporte_aprox,zona_apeim_cod,categoria_crimenes_cod,precio_pen
170.0,65.0,2.0,2.0,0.0,0.0,13,0,6,3,1850.0
,98.0,3.0,3.0,1.0,18.0,0,0,6,1,4290.0
,45.0,2.0,1.0,1.0,0.0,17,0,2,3,700.0
,118.0,3.0,4.0,1.0,1.0,4,0,7,1,3700.0
250.0,108.0,3.0,2.0,1.0,0.0,9,0,7,1,2800.0
,45.0,1.0,1.0,0.0,0.0,15,0,3,4,999.0
230.0,72.0,2.0,2.0,0.0,12.0,6,0,6,2,3100.0
830.0,150.0,3.0,2.0,2.0,21.0,6,0,7,1,4761.0
974.0,252.0,4.0,4.0,2.0,12.0,6,0,7,2,6300.0
190.0,42.0,1.0,1.0,0.0,7.0,9,0,8,4,1850.0
,110.0,3.0,3.0,1.0,0.0,12,0,7,2,3000.0
,70.0,2.0,2.0,0.0,15.0,0,0,6,1,2300.0
500.0,150.0,2.0,2.0,2.0,10.0,8,0,7,1,4858.0
220.0,83.0,3.0,2.0,0.0,10.0,12,0,6,3,2000.0
350.0,70.0,2.0,2.0,0.0,4.0,10,0,8,2,3150.0
200.0,125.0,3.0,2.0,1.0,3.0,13,0,7,2,3900.0
450.0,180.0,2.0,2.0,1.0,5.0,4,0,7,1,5350.0
450.0,360.0,2.0,2.0,3.0,25.0,5,0,7,1,6700.0
573.0,167.0,3.0,3.0,0.0,7.0,11,0,7,2,8140.0
200.0,50.0,2.0,1.0,0.0,0.0,5,1,7,1,3450.0
,50.0,1.0,1.0,1.0,15.0,0,0,7,1,2200.0
350.0,104.0,3.0,3.0,1.0,8.0,2,0,7,1,3000.0
360.0,180.0,4.0,3.0,2.0,20.0,11,1,7,1,4790.0
,67.0,2.0,2.0,0.0,6.0,16,0,6,3,1950.0
220.0,67.0,1.0,1.0,1.0,0.0,14,0,6,3,2450.0
,90.0,2.0,1.0,0.0,0.0,7,1,4,3,1300.0
,101.0,3.0,2.0,1.0,3.0,17,0,6,2,3200.0
426.0,100.0,2.0,3.0,2.0,15.0,11,0,7,2,3200.0
320.0,45.0,1.0,1.0,0.0,14.0,8,0,8,2,2300.0
250.0,47.0,1.0,1.0,1.0,3.0,8,0,7,2,2500.0
190.0,51.0,2.0,2.0,0.0,2.0,11,1,4,3,2250.0
300.0,85.0,3.0,2.0,1.0,9.0,20,0,6,3,2700.0
220.0,42.0,1.0,1.0,1.0,4.0,13,1,8,3,2300.0
270.0,90.0,3.0,2.0,0.0,0.0,10,0,7,1,3300.0
,37.0,1.0,1.0,0.0,0.0,11,0,8,4,2000.0
380.0,100.0,3.0,3.0,1.0,10.0,17,0,6,2,3800.0
,65.0,2.0,1.0,0.0,10.0,19,0,2,2,800.0
150.0,65.0,2.0,2.0,0.0,2.0,0,0,4,1,1400.0
,73.0,2.0,1.0,0.0,11.0,12,0,6,2,1605.0
,160.0,4.0,2.0,1.0,19.0,11,0,7,2,6048.0
310.0,110.0,3.0,3.0,0.0,1.0,6,0,10,1,4390.0
300.0,73.0,2.0,2.0,0.0,0.0,10,0,7,1,3500.0
,62.0,3.0,2.0,0.0,4.0,2,0,4,2,950.0
,70.0,1.0,1.0,0.0,20.0,29,0,2,4,1200.0
,50.0,1.0,1.0,0.0,2.0,13,1,8,3,2100.0
110.0,51.0,2.0,1.0,0.0,3.0,17,0,4,4,1200.0
300.0,111.0,3.0,1.0,1.0,28.0,10,0,7,2,4350.0
300.0,87.0,3.0,3.0,1.0,0.0,12,0,6,2,3300.0
250.0,71.0,2.0,2.0,0.0,29.0,20,0,6,3,1900.0
480.0,63.0,2.0,2.0,1.0,4.0,9,0,8,2,2900.0
680.0,97.0,3.0,2.0,1.0,4.0,17,0,6,1,4200.0
150.0,80.0,2.0,1.0,0.0,6.0,0,0,10,1,2680.0
250.0,50.0,1.0,1.0,0.0,2.0,20,0,6,2,2800.0
110.0,86.0,3.0,2.0,0.0,15.0,19,0,2,3,1500.0
1490.0,362.0,4.0,4.0,2.0,12.0,4,0,8,1,8558.0
200.0,50.0,1.0,1.0,0.0,3.0,8,0,8,2,3100.0
,60.0,2.0,2.0,1.0,0.0,0,0,7,1,4313.0
185.0,35.0,2.0,1.0,0.0,0.0,8,0,6,3,1600.0
650.0,250.0,3.0,3.0,2.0,7.0,2,0,7,1,6650.0
150.0,84.0,3.0,2.0,0.0,17.0,19,1,8,1,2500.0
180.0,84.0,3.0,2.0,0.0,15.0,5,0,6,3,2800.0
890.0,207.0,3.0,3.0,2.0,12.0,3,0,7,2,8500.0
285.0,48.0,1.0,1.0,0.0,2.0,0,0,7,1,2800.0
,45.0,1.0,1.0,0.0,1.0,7,1,7,1,2530.0
400.0,80.0,3.0,2.0,1.0,4.0,8,0,8,4,2900.0
600.0,159.0,3.0,2.0,2.0,29.0,4,0,7,1,6174.0
250.0,47.0,1.0,1.0,1.0,0.0,3,0,6,1,2200.0
,125.0,4.0,3.0,0.0,10.0,4,0,7,1,5250.0
,4756.0,1.0,1.0,0.0,4.0,15,0,6,2,2502.0
380.0,44.0,1.0,1.0,0.0,1.0,0,0,7,1,3660.0
250.0,58.0,2.0,2.0,0.0,0.0,12,1,8,2,2800.0
,120.0,3.0,3.0,2.0,0.0,12,1,7,1,5900.0
1950.0,323.0,3.0,3.0,2.0,25.0,5,0,7,1,7175.0
150.0,45.0,1.0,1.0,0.0,0.0,14,0,6,3,1750.0
330.0,64.0,2.0,2.0,0.0,0.0,13,0,4,2,2200.0
340.0,127.0,3.0,3.0,1.0,14.0,14,0,7,2,3481.0
,70.0,2.0,1.0,0.0,0.0,19,1,8,1,1700.0
300.0,46.0,1.0,1.0,0.0,4.0,6,0,7,1,2500.0
145.0,58.0,2.0,1.0,0.0,16.0,6,1,8,4,2100.0
470.0,115.0,1.0,2.0,1.0,3.0,5,0,7,1,4760.0
280.0,60.0,2.0,2.0,0.0,4.0,7,0,7,1,2800.0
110.0,79.0,3.0,2.0,0.0,10.0,9,0,5,2,1100.0
300.0,75.0,2.0,2.0,0.0,2.0,3,0,7,1,3570.0
,40.0,1.0,1.0,0.0,25.0,13,0,7,2,1350.0
,46.0,2.0,2.0,0.0,0.0,9,1,4,3,2100.0
,51.0,2.0,2.0,1.0,0.0,3,0,4,3,2300.0
,41.0,1.0,1.0,0.0,11.0,11,0,2,3,1000.0
440.0,45.0,1.0,1.0,0.0,1.0,10,0,8,2,2058.0
380.0,70.0,2.0,2.0,0.0,3.0,13,0,8,2,2400.0
290.0,120.0,3.0,3.0,1.0,10.0,15,1,8,3,3880.0
200.0,64.0,2.0,2.0,1.0,1.0,17,0,4,2,2400.0
250.0,40.0,1.0,2.0,0.0,0.0,10,0,7,2,2250.0
380.0,80.0,3.0,2.0,1.0,4.0,3,0,6,2,3600.0
1.0,35.0,1.0,1.0,0.0,9.0,4,0,7,1,1500.0
170.0,70.0,1.0,1.0,1.0,18.0,14,0,7,1,2800.0
480.0,140.0,2.0,2.0,1.0,10.0,7,0,7,1,4080.0
,60.0,2.0,1.0,0.0,10.0,23,0,6,3,1600.0
900.0,161.0,3.0,3.0,2.0,2.0,9,0,7,2,8625.0
260.0,45.0,1.0,1.0,0.0,2.0,13,1,8,3,1850.0
140.0,110.0,3.0,1.0,0.0,20.0,6,0,7,1,2300.0
165.0,62.0,2.0,2.0,0.0,0.0,3,0,7,2,3200.0
270.0,40.0,1.0,1.0,0.0,3.0,10,0,8,2,2350.0
420.0,178.0,3.0,3.0,2.0,8.0,5,0,7,1,4900.0
,79.0,3.0,2.0,1.0,0.0,0,0,6,1,3000.0
400.0,76.0,3.0,2.0,1.0,1.0,4,0,7,2,3200.0
,130.0,3.0,2.0,0.0,20.0,15,0,5,2,3250.0
,44.0,1.0,1.0,0.0,0.0,15,0,6,2,2190.0
330.0,77.0,3.0,2.0,1.0,7.0,9,0,6,1,2600.0
365.0,105.0,3.0,2.0,0.0,40.0,3,0,7,1,4762.0
195.0,45.0,1.0,1.0,1.0,22.0,8,0,7,1,2100.0
500.0,115.0,2.0,2.0,2.0,5.0,6,0,7,2,4071.0
,90.0,3.0,2.0,1.0,10.0,11,1,8,3,1800.0
280.0,45.0,1.0,1.0,0.0,4.0,0,0,7,1,2300.0
350.0,44.0,1.0,1.0,0.0,4.0,16,1,8,3,2587.0
400.0,83.0,3.0,1.0,1.0,13.0,2,0,10,1,3060.0
,99.0,3.0,2.0,1.0,17.0,24,0,6,2,3000.0
360.0,85.0,2.0,2.0,0.0,5.0,15,1,8,3,4230.0
250.0,80.0,3.0,2.0,0.0,3.0,12,0,8,4,3700.0
300.0,64.0,2.0,2.0,0.0,5.0,21,0,6,2,2400.0
,74.0,3.0,2.0,1.0,1.0,10,0,7,1,3200.0
190.0,74.0,3.0,2.0,1.0,25.0,0,0,7,1,2100.0
400.0,46.0,1.0,1.0,1.0,0.0,4,0,8,1,3320.0
220.0,73.0,3.0,2.0,1.0,7.0,16,1,8,2,1900.0
,120.0,3.0,2.0,0.0,10.0,9,0,2,3,1100.0
170.0,100.0,2.0,2.0,0.0,40.0,12,0,6,2,2300.0
400.0,80.0,1.0,2.0,0.0,2.0,8,0,8,2,4212.0
950.0,191.0,3.0,2.0,1.0,17.0,4,0,7,1,6555.0
450.0,160.0,2.0,2.0,2.0,24.0,6,0,7,1,4810.0
762.0,177.0,3.0,2.0,2.0,20.0,2,0,7,2,6200.0
,70.0,2.0,2.0,0.0,4.0,10,0,1,2,1000.0
200.0,54.0,2.0,2.0,0.0,0.0,8,0,8,4,2700.0
100.0,100.0,2.0,2.0,0.0,50.0,21,0,6,3,2600.0
400.0,240.0,4.0,3.0,2.0,18.0,7,0,7,1,5030.0
250.0,68.0,2.0,2.0,0.0,0.0,23,0,6,3,2500.0
190.0,61.0,2.0,2.0,0.0,5.0,8,0,6,3,1799.0
250.0,45.0,1.0,1.0,1.0,8.0,13,1,8,3,2200.0
,38.0,1.0,1.0,0.0,4.0,13,1,8,3,2200.0
100.0,160.0,3.0,3.0,1.0,15.0,0,0,7,1,4506.0
150.0,100.0,2.0,2.0,0.0,15.0,5,0,7,1,2000.0
130.0,91.0,1.0,1.0,0.0,36.0,9,0,4,2,1900.0
385.0,126.0,3.0,3.0,2.0,10.0,0,0,7,1,3675.0
230.0,70.0,2.0,2.0,1.0,0.0,15,0,6,3,2200.0
,68.0,2.0,2.0,0.0,0.0,0,0,1,2,1500.0
280.0,40.0,1.0,1.0,1.0,2.0,9,0,6,3,2600.0
350.0,84.0,3.0,2.0,1.0,17.0,15,0,6,3,3000.0
750.0,225.0,4.0,3.0,2.0,19.0,9,0,7,2,7370.0
380.0,80.0,2.0,2.0,1.0,6.0,8,0,8,2,2620.0
300.0,108.0,3.0,3.0,1.0,30.0,5,0,7,1,2700.0
350.0,75.0,3.0,2.0,0.0,9.0,12,0,6,3,2000.0
,107.0,2.0,2.0,2.0,0.0,6,0,7,1,4100.0
390.0,125.0,3.0,3.0,1.0,10.0,3,0,7,1,4008.0
,55.0,2.0,1.0,0.0,0.0,24,0,8,3,850.0
,125.0,4.0,3.0,2.0,11.0,8,0,7,1,3100.0
,90.0,2.0,1.0,0.0,18.0,17,0,4,2,2100.0
115.0,32.0,1.0,1.0,0.0,12.0,16,0,6,3,1500.0
300.0,144.0,3.0,3.0,1.0,28.0,3,0,10,1,3450.0
,60.0,2.0,1.0,0.0,17.0,10,0,4,4,900.0
100.0,87.0,2.0,1.0,0.0,15.0,8,1,7,2,1800.0
350.0,132.0,4.0,3.0,2.0,10.0,0,0,10,1,5780.0
,120.0,2.0,2.0,1.0,18.0,8,0,7,1,2700.0
137.0,39.0,1.0,1.0,0.0,7.0,10,0,6,3,1900.0
460.0,150.0,2.0,2.0,2.0,4.0,0,0,7,1,6800.0
250.0,60.0,2.0,2.0,1.0,6.0,5,0,6,2,2500.0
,70.0,2.0,1.0,0.0,8.0,3,0,7,1,2600.0
250.0,85.0,3.0,2.0,1.0,5.0,20,0,6,3,2600.0
170.0,145.0,4.0,3.0,1.0,0.0,7,0,7,1,3500.0
250.0,55.0,1.0,2.0,1.0,0.0,31,0,6,3,2800.0
,40.0,1.0,1.0,0.0,0.0,9,1,4,3,1100.0
300.0,70.0,2.0,1.0,0.0,0.0,6,0,7,1,1650.0
400.0,56.0,1.0,2.0,1.0,0.0,15,1,8,3,3366.0
,58.0,2.0,2.0,0.0,1.0,4,0,7,2,2400.0
,65.0,2.0,1.0,0.0,15.0,19,0,5,3,9000.0
350.0,83.0,3.0,2.0,1.0,4.0,15,0,6,3,3200.0
220.0,41.0,1.0,1.0,1.0,0.0,10,0,8,3,2700.0
,150.0,3.0,2.0,0.0,19.0,12,1,8,4,2600.0
250.0,68.0,3.0,2.0,0.0,0.0,9,1,4,3,2700.0
,50.0,1.0,1.0,1.0,0.0,7,0,7,1,2000.0
280.0,90.0,3.0,2.0,1.0,0.0,12,0,6,3,3300.0
100.0,78.0,2.0,2.0,1.0,15.0,5,0,10,2,1800.0
,40.0,1.0,1.0,0.0,8.0,24,1,1,3,600.0
350.0,80.0,2.0,2.0,1.0,2.0,9,0,8,2,3700.0
320.0,46.0,1.0,1.0,0.0,0.0,6,0,7,1,3200.0
800.0,276.0,3.0,3.0,2.0,39.0,5,0,7,1,6800.0
,180.0,4.0,3.0,0.0,10.0,34,0,4,4,2600.0
,103.0,2.0,2.0,1.0,10.0,3,0,6,2,4368.0
50.0,65.0,2.0,1.0,0.0,6.0,18,0,2,3,900.0
200.0,43.0,1.0,1.0,0.0,3.0,11,0,8,3,2240.0
120.0,70.0,3.0,2.0,0.0,2.0,2,0,4,2,1350.0
290.0,75.0,2.0,2.0,1.0,3.0,6,0,8,3,2800.0
,76.0,2.0,2.0,0.0,0.0,2,0,5,1,2000.0
,50.0,3.0,1.0,0.0,0.0,8,0,1,2,1000.0
400.0,170.0,3.0,2.0,2.0,12.0,7,0,7,1,4880.0
,60.0,2.0,1.0,0.0,10.0,8,0,6,2,1600.0
300.0,78.0,3.0,2.0,1.0,5.0,20,0,6,2,3150.0
390.0,60.0,2.0,1.0,1.0,4.0,10,0,8,2,2888.0
158.0,46.0,1.0,1.0,0.0,0.0,4,1,7,1,2500.0
267.0,95.0,2.0,1.0,0.0,8.0,14,0,6,3,1600.0
100.0,57.0,2.0,2.0,0.0,3.0,20,0,8,4,1800.0
150.0,50.0,2.0,2.0,0.0,5.0,22,0,6,2,1900.0
180.0,48.0,1.0,1.0,0.0,3.0,7,0,8,3,2345.0
220.0,40.0,1.0,1.0,0.0,3.0,13,1,8,3,2500.0
180.0,55.0,2.0,2.0,1.0,3.0,10,1,8,3,2350.0
,71.0,2.0,2.0,0.0,0.0,12,0,8,4,2800.0
200.0,140.0,3.0,3.0,1.0,3.0,6,0,10,1,9250.0
475.0,155.0,3.0,3.0,2.0,3.0,3,0,10,1,6800.0
90.0,25.0,1.0,1.0,0.0,4.0,7,0,7,2,1150.0
800.0,103.0,2.0,1.0,1.0,9.0,21,0,5,3,4392.0
210.0,74.0,3.0,2.0,0.0,3.0,14,0,6,3,2200.0
,80.0,2.0,1.0,0.0,0.0,13,0,8,3,1500.0
,50.0,1.0,1.0,0.0,5.0,18,0,3,3,800.0
,45.0,1.0,1.0,0.0,33.0,19,0,8,3,800.0
400.0,74.0,1.0,1.0,1.0,8.0,9,0,8,2,3500.0
530.0,139.0,3.0,3.0,1.0,8.0,14,1,8,4,5425.0
75.0,40.0,1.0,1.0,0.0,60.0,22,2,4,3,1300.0
320.0,60.0,1.0,1.0,0.0,5.0,10,1,8,3,2140.0
,120.0,2.0,2.0,0.0,0.0,12,0,6,2,2500.0
200.0,40.0,1.0,1.0,0.0,5.0,13,1,8,3,2450.0
220.0,67.0,3.0,2.0,0.0,8.0,6,0,8,2,1500.0
250.0,60.0,2.0,2.0,1.0,1.0,15,1,8,2,2400.0
500.0,100.0,1.0,1.0,1.0,10.0,5,0,8,2,4650.0
780.0,120.0,3.0,2.0,2.0,5.0,0,0,7,1,5920.0
300.0,200.0,2.0,2.0,2.0,6.0,5,0,7,1,8360.0
400.0,61.0,2.0,2.0,0.0,5.0,4,0,8,1,4326.0
200.0,67.0,2.0,1.0,0.0,26.0,19,0,2,3,1100.0
135.0,39.0,1.0,1.0,0.0,0.0,9,0,8,2,1530.0
50.0,50.0,1.0,1.0,0.0,0.0,13,0,2,4,1000.0
250.0,60.0,1.0,1.0,0.0,20.0,2,0,7,1,2000.0
,60.0,2.0,2.0,0.0,1.0,7,1,7,1,3540.0
750.0,160.0,3.0,2.0,2.0,14.0,0,0,7,1,8970.0
,70.0,2.0,2.0,1.0,10.0,1,0,7,2,2700.0
200.0,40.0,1.0,1.0,1.0,6.0,8,0,8,3,2100.0
250.0,50.0,1.0,1.0,0.0,2.0,7,0,7,1,2750.0
,50.0,3.0,1.0,0.0,7.0,19,2,1,3,1200.0
425.0,135.0,3.0,3.0,1.0,9.0,13,0,6,1,4550.0
280.0,140.0,2.0,1.0,0.0,10.0,2,0,7,2,2700.0
180.0,85.0,3.0,1.0,1.0,17.0,7,0,7,1,2000.0
,50.0,2.0,2.0,1.0,0.0,0,0,6,1,2300.0
250.0,62.0,2.0,2.0,1.0,0.0,3,0,6,2,3600.0
300.0,58.0,2.0,2.0,0.0,0.0,9,0,8,2,2850.0
200.0,70.0,3.0,2.0,2.0,0.0,7,0,8,2,2000.0
,45.0,1.0,1.0,1.0,4.0,13,1,8,3,2400.0
,60.0,1.0,1.0,0.0,4.0,3,0,10,1,3500.0
,87.0,3.0,2.0,1.0,0.0,19,0,6,3,2700.0
350.0,60.0,2.0,2.0,1.0,0.0,4,1,7,1,4550.0
310.0,125.0,2.0,2.0,0.0,10.0,3,0,7,1,3300.0
30.0,117.0,3.0,2.0,0.0,9.0,10,0,4,4,2500.0
100.0,59.0,2.0,1.0,0.0,6.0,17,0,4,4,1300.0
,57.0,2.0,2.0,1.0,6.0,5,0,6,2,2800.0
450.0,60.0,2.0,2.0,1.0,3.0,11,0,8,3,3200.0
350.0,54.0,2.0,2.0,1.0,0.0,7,0,7,1,3100.0
250.0,65.0,2.0,2.0,0.0,0.0,19,0,6,3,2300.0
290.0,73.0,2.0,2.0,1.0,7.0,9,0,8,4,2600.0
340.0,80.0,3.0,2.0,1.0,4.0,18,0,6,2,2600.0
230.0,56.0,2.0,2.0,0.0,2.0,8,0,6,3,2500.0
,51.0,1.0,1.0,1.0,4.0,10,0,8,3,2500.0
,64.0,3.0,2.0,1.0,0.0,2,0,4,2,2000.0
40.0,80.0,2.0,1.0,0.0,15.0,18,0,2,4,1200.0
390.0,62.0,2.0,1.0,1.0,0.0,11,0,6,2,3777.0
,128.0,3.0,2.0,0.0,6.0,12,0,5,2,3000.0
,50.0,2.0,2.0,0.0,15.0,17,0,7,2,1200.0
200.0,52.0,1.0,1.0,0.0,2.0,6,0,7,2,2300.0
330.0,65.0,2.0,2.0,1.0,3.0,7,0,7,1,3360.0
80.0,60.0,1.0,1.0,0.0,14.0,18,0,8,2,1300.0
,91.0,3.0,2.0,1.0,3.0,16,0,6,2,3500.0
495.0,82.0,2.0,2.0,1.0,4.0,8,0,8,2,4212.0
,72.0,2.0,1.0,0.0,0.0,15,0,8,3,1250.0
300.0,84.0,3.0,2.0,1.0,1.0,3,0,4,2,2990.0
230.0,56.0,2.0,2.0,0.0,2.0,21,0,6,2,2100.0
1240.0,200.0,3.0,2.0,2.0,22.0,6,0,7,1,8750.0
,120.0,2.5,3.0,0.0,0.0,20,0,5,4,1600.0
200.0,40.0,1.0,1.0,0.0,2.0,11,0,8,2,2200.0
475.0,150.0,3.0,3.0,1.0,40.0,10,0,7,1,5100.0
,80.0,1.0,1.0,1.0,13.0,5,0,7,1,2932.0
170.0,43.0,1.0,1.0,0.0,2.0,8,0,7,2,2700.0
,65.0,2.0,1.0,0.0,10.0,13,0,8,4,1700.0
,100.0,2.0,1.0,0.0,15.0,13,0,2,3,850.0
,80.0,2.0,2.0,2.0,2.0,3,0,10,1,4020.0
,52.0,1.0,1.0,0.0,2.0,9,0,7,2,2300.0
640.0,140.0,3.0,2.0,1.0,30.0,3,0,7,2,5100.0
175.0,73.0,3.0,2.0,0.0,15.0,21,0,6,3,3700.0
100.0,70.0,2.0,1.0,0.0,0.0,18,0,6,2,2000.0
210.0,45.0,1.0,1.0,0.0,0.0,4,1,7,1,3170.0
800.0,105.0,3.0,2.0,2.0,3.0,11,0,8,3,5760.0
130.0,45.0,1.0,1.0,0.0,0.0,12,0,8,3,1400.0
500.0,130.0,3.0,2.0,1.0,5.0,8,0,6,2,5130.0
220.0,77.0,3.0,2.0,1.0,10.0,14,0,6,3,2500.0
,100.0,3.0,2.0,1.0,0.0,5,0,7,1,2000.0
,74.0,2.0,2.0,1.0,0.0,10,1,7,2,3500.0
239.0,46.0,1.0,1.0,0.0,0.0,8,0,7,1,2761.0
,94.0,2.0,2.0,0.0,1.0,13,0,2,3,1500.0
,145.0,4.0,3.0,1.0,12.0,7,0,7,1,4900.0
170.0,41.0,1.0,1.0,0.0,4.0,10,0,6,3,2000.0
200.0,91.0,3.0,2.0,0.0,3.0,18,0,6,3,2400.0
200.0,61.0,2.0,2.0,0.0,0.0,21,0,6,2,2290.0
380.0,100.0,3.0,2.0,0.0,18.0,7,0,7,1,3200.0
,100.0,4.0,4.0,0.0,20.0,15,0,4,3,2700.0
350.0,85.0,2.0,2.0,1.0,10.0,9,0,8,2,3250.0
7500.0,104.0,3.0,1.0,0.0,66.0,20,0,4,4,2200.0
280.0,45.0,1.0,1.0,1.0,27.0,1,0,7,2,2900.0
,50.0,1.0,1.0,0.0,7.0,1,0,7,1,1200.0
,45.0,2.0,1.0,1.0,0.0,3,0,7,1,5070.0
150.0,50.0,1.0,1.0,0.0,2.0,14,1,8,4,2301.0
120.0,120.0,3.0,2.0,1.0,10.0,5,0,7,1,3000.0
180.0,60.0,1.0,1.0,1.0,10.0,9,0,7,1,2654.0
190.0,76.0,3.0,2.0,1.0,0.0,16,0,4,4,2400.0
250.0,80.0,2.0,1.0,0.0,42.0,4,0,7,1,2200.0
,58.0,2.0,2.0,0.0,0.0,9,0,8,2,2850.0
,58.0,2.0,1.0,0.0,10.0,15,1,8,1,1700.0
200.0,55.0,2.0,2.0,0.0,0.0,7,0,8,1,2200.0
300.0,164.0,3.0,2.0,1.0,26.0,9,0,7,2,5295.0
680.0,233.0,3.0,3.0,2.0,15.0,8,0,7,1,5200.0
450.0,146.0,3.0,2.0,2.0,12.0,7,0,7,1,4590.0
440.0,60.0,2.0,2.0,0.0,4.0,2,1,7,1,3440.0
50.0,80.0,3.0,2.0,0.0,20.0,13,0,8,1,1600.0
180.0,80.0,3.0,2.0,1.0,20.0,20,0,7,4,1900.0
460.0,265.0,3.0,4.0,1.0,12.0,4,0,7,1,6825.0
,60.0,1.0,1.0,0.0,7.0,5,0,7,1,1250.0
,85.0,1.0,1.0,0.0,10.0,26,0,5,4,1800.0
1500.0,220.0,4.0,3.0,2.0,10.0,10,0,7,2,8999.0
,121.0,2.0,3.0,0.0,27.0,6,0,7,1,3200.0
300.0,70.0,3.0,2.0,0.0,13.0,9,0,6,1,2100.0
240.0,45.0,1.0,1.0,1.0,5.0,10,0,8,2,2600.0
260.0,85.0,3.0,2.0,1.0,0.0,19,0,6,3,3300.0
300.0,66.0,2.0,2.0,0.0,3.0,8,1,6,3,2200.0
150.0,70.0,3.0,2.0,0.0,1.0,5,0,7,1,2784.0
,85.0,2.0,1.0,0.0,20.0,6,0,7,1,2600.0
220.0,60.0,2.0,2.0,1.0,3.0,14,1,8,3,2500.0
,91.0,2.0,2.0,1.0,29.0,7,0,7,1,2520.0
350.0,78.0,2.0,2.0,0.0,9.0,15,0,6,2,2900.0
87.0,50.0,3.0,1.0,0.0,5.0,13,0,1,3,750.0
,50.0,1.0,1.0,0.0,50.0,13,0,8,1,2000.0
560.0,102.0,2.0,2.0,1.0,1.0,5,0,6,2,3400.0
,130.0,2.0,4.0,0.0,25.0,8,1,7,2,4000.0
230.0,50.0,1.0,1.0,1.0,4.0,12,0,8,3,2600.0
350.0,132.0,3.0,2.0,1.0,4.0,9,1,8,3,4380.0
160.0,45.0,1.0,1.0,0.0,14.0,0,0,6,1,2000.0
,75.0,3.0,1.0,0.0,0.0,4,0,8,2,1700.0
50.0,80.0,3.0,2.0,0.0,20.0,4,0,7,3,2000.0
480.0,65.0,3.0,2.0,1.0,0.0,13,0,6,3,3000.0
350.0,128.0,3.0,2.0,2.0,5.0,4,0,7,1,4900.0
20.0,90.0,2.0,1.0,0.0,7.0,10,0,7,2,2400.0
,100.0,3.0,3.0,0.0,5.0,11,0,6,3,2900.0
,185.0,3.0,3.0,2.0,10.0,7,0,7,1,5300.0
290.0,80.0,2.0,2.0,1.0,0.0,17,0,6,3,2800.0
,87.0,2.0,1.0,0.0,0.0,16,0,2,2,3850.0
600.0,130.0,2.0,2.0,1.0,42.0,3,0,7,2,4440.0
,160.0,2.0,2.0,1.0,10.0,3,0,8,4,2350.0
230.0,56.0,2.0,2.0,0.0,0.0,9,0,4,2,2000.0
,120.0,3.0,2.0,0.0,5.0,21,0,8,2,3200.0
,79.0,3.0,2.0,1.0,3.0,17,0,6,1,3200.0
,87.0,3.0,2.0,0.0,30.0,5,0,7,1,2900.0
130.0,60.0,1.0,2.0,1.0,4.0,5,0,7,1,2300.0
200.0,65.0,2.0,2.0,1.0,0.0,3,0,7,2,3200.0
170.0,46.0,1.0,1.0,0.0,0.0,15,0,6,2,2000.0
535.0,147.0,3.0,2.0,1.0,23.0,11,0,7,1,4070.0
900.0,280.0,3.0,4.0,2.0,3.0,6,0,7,1,6300.0
450.0,66.0,2.0,2.0,1.0,5.0,9,0,8,2,2742.0
270.0,74.0,3.0,2.0,1.0,10.0,12,0,6,3,2600.0
,169.0,4.0,2.0,2.0,16.0,5,0,7,1,5775.0
,60.0,1.0,2.0,1.0,9.0,5,0,8,2,2600.0
,200.0,5.0,3.0,1.0,20.0,12,0,6,1,4500.0
280.0,80.0,3.0,2.0,0.0,10.0,17,0,6,2,2500.0
250.0,67.0,2.0,2.0,0.0,3.0,12,0,6,2,3200.0
150.0,62.0,3.0,2.0,0.0,3.0,8,0,1,3,800.0
,90.0,3.0,1.0,0.0,4.0,10,0,3,4,2000.0
180.0,46.0,1.0,1.0,0.0,1.0,13,0,6,2,1800.0
200.0,110.0,2.0,3.0,1.0,14.0,11,0,7,2,3500.0
,130.0,2.0,2.0,1.0,7.0,4,0,7,1,4523.0
1.0,145.0,3.0,2.0,0.0,12.0,7,0,1,4,1600.0
,40.0,1.0,1.0,0.0,0.0,22,0,6,2,1000.0
250.0,49.0,2.0,1.0,0.0,19.0,17,0,6,3,1700.0
,63.0,3.0,2.0,1.0,0.0,14,0,4,4,2300.0
300.0,85.0,3.0,2.0,0.0,13.0,11,0,6,2,2200.0
,80.0,3.0,2.0,0.0,0.0,16,0,6,1,1800.0
,95.0,2.0,2.0,1.0,10.0,12,0,7,1,2800.0
246.0,46.0,1.0,2.0,0.0,1.0,7,1,7,1,3230.0
160.0,63.0,3.0,2.0,1.0,0.0,7,0,8,2,2000.0
200.0,90.0,3.0,2.0,1.0,4.0,10,0,6,3,3200.0
,80.0,3.0,1.0,0.0,1.0,8,0,7,2,2400.0
350.0,64.0,2.0,1.0,1.0,11.0,12,0,7,1,3600.0
286.0,70.0,1.0,1.0,0.0,15.0,11,0,8,3,2300.0
300.0,76.0,1.0,2.0,1.0,8.0,7,0,7,1,3200.0
,137.0,3.0,2.0,2.0,14.0,5,0,7,1,6940.0
,165.0,4.0,2.0,0.0,10.0,9,0,6,3,3200.0
,76.0,2.0,2.0,1.0,0.0,7,0,4,1,3000.0
