precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,direccion_completa,latitud,longitud,URL
2500.0,,250.0,74.0,3.0,2.0,1.0,7.0,37.0,2025-06-03,san miguel,B,"av costanera 2590, san miguel",-12.0802562,-77.1074577,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-en-costanera-san-miguel-146619697.html
1700.0,458.0,,80.0,2.0,2.0,,10.0,83.0,2025-06-03,la molina,A,"pasaje santa maria, la molina",-12.0888658,-76.902385,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-bonito-flat-en-el-sol-de-la-molina-56430661.html
2200.0,,200.0,62.0,2.0,1.0,,1.0,32.0,2025-06-03,pueblo libre,B,"av la marina 447, pueblo libre",-12.0838616,-77.0659214,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-av-la-marina-pueblo-libre-146619391.html
2300.0,650.0,120.0,135.0,2.0,2.0,1.0,3.0,321.0,2025-06-16,miraflores,A,"malecon larcomar cerca, miraflores",-12.1319578,-77.03049159999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-malecon-larcomar-2300-soles-2-dorm-2bano-lavanderia-143034486.html
3200.0,865.0,60.0,94.0,3.0,2.0,,26.0,90.0,2025-06-03,surco,A,"calle los helechos, santiago de surco",-12.1047303,-76.9691602,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-tercer-piso-amplio-departamento-zona-muy-146618568.html
2300.0,,,52.0,2.0,2.0,,4.0,80.0,2025-06-03,jesus maria,B,"av san felipe 209, jesus maria",-12.0814174,-77.057053,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-alquiler-vista-externa-id:-146309562.html
1600.0,,,75.0,2.0,,,25.0,,,brena,C,"pucalpa 240, brena",-12.0647004,-77.0561094,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-brena-2do-piso-146617430.html
3524.0,950.0,380.0,103.0,2.0,1.0,1.0,19.0,,2025-06-03,surco,A,,-12.122978,-76.9856739,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-surco-146615899.html
2200.0,,,65.0,1.0,1.0,,10.0,,2025-06-03,surco,A,"av alejandro velasco astete, santiago de surco",-12.1268475,-76.9873047,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-surco-146240549.html
900.0,,,30.0,1.0,1.0,,1.0,185.0,2025-06-03,brena,C,"alt cdra 13 de av arica, brena",-12.0602422,-77.04213659999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-brena-1-dormitorio-900-soles-servicios-incluidos-146613653.html
1600.0,,300.0,48.0,2.0,2.0,,0.0,,,chorrillos,B,"av mariscal castilla 536 chorrillos, chorrillos",-12.1700692,-77.0283419,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-chorrillos-5-cuadras-malecon-146470313.html
10672.0,2900.0,1800.0,374.0,4.0,4.0,3.0,13.0,,2025-06-03,surco,A,"manuel ganoza, santiago de surco",-12.1179836,-76.9823176,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-exclusivo-duplex-de-lujo-de-4-dorm.-en-146612880.html
2500.0,150000.0,210.0,80.0,2.0,3.0,1.0,,,,jesus maria,B,"huiracocha, jesus maria",-12.0824947,-77.0506092,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-departamento-con-areas-comunes-en-el-centro-de-145022757.html
2200.0,,275.0,40.0,1.0,1.0,,4.0,42.0,2025-06-03,barranco,A,"av el sol este 276, barranco",-12.1393694,-77.020716,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-minidepa-amoblado-y-equipado-146612290.html
1700.0,,30.0,75.0,2.0,,,15.0,80.0,2025-06-03,la molina,A,"calle centauro 125 la molina, la molina",-12.1135435,-76.9399245,https://www.adondevivir.com/propiedades/clasificado/alclapin-cc-tu-depa-ideal-en-la-molina-144428900.html
1550.0,425.0,,70.0,2.0,1.0,1.0,15.0,146.0,2025-06-03,san luis,C,"av mariscal nieto 104 san luis, san luis",-12.0725385,-76.9924679,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-san-luis-146612198.html
3400.0,900.0,450.0,100.0,2.0,2.0,1.0,10.0,,2025-06-03,miraflores,A,"diezcanseco, miraflores",-12.1221978,-77.0260545,https://www.adondevivir.com/propiedades/clasificado/alclapin--alquiler-de-departamento-amplio-y-hermoso-en-145699803.html
4380.0,1200.0,295.0,105.0,2.0,2.0,1.0,25.0,,2025-06-03,miraflores,A,"jose pardo cuadra 5, miraflores",-12.1183982,-77.0112246,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-146611251.html
3240.0,200000.0,242.0,85.0,2.0,2.0,1.0,49.0,66.0,2025-06-03,san isidro,A,"basadre 489, san isidro",-12.0949685,-77.03751849999999,https://www.adondevivir.com/propiedades/clasificado/veclapin-excelente-ubicacion-cerca-al-golf-y-centro-financiero-146611010.html
3000.0,,10.0,75.0,3.0,2.0,,2.0,40.0,2025-06-03,san isidro,A,"av arequipa, san isidro",-12.0965892,-77.0326566,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-piso-6-146609767.html
2700.0,,10.0,70.0,2.0,2.0,,2.0,126.0,2025-06-02,lince,B,"av cesar vallejo 1363, lince",-12.0881361,-77.04535039999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-lince-piso-10-146609489.html
750.0,205.0,150.0,54.0,3.0,1.0,,3.0,43.0,2025-06-02,carabayllo,D,"condominio valle grande 3 carabayllo, carabayllo",-11.8653068,-77.0568552,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-en-carabayllo-a-146588936.html
1400.0,95000.0,130.0,65.0,3.0,2.0,,2.0,34.0,2025-06-02,rimac,C,"condominio praderas del rimac - torre 9 primer piso, rimac",-12.0167065,-77.0430975,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquiler-departamento-en-rimac-s-1400-146608756.html
2800.0,,300.0,84.0,3.0,2.0,1.0,4.0,57.0,2025-06-02,surquillo,C,"av principal 718, surquillo",-12.118462,-77.0053063,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-av-principal-surquillo-146608699.html
2200.0,,80.0,100.0,2.0,2.0,,4.0,59.0,2025-06-02,chorrillos,B,"calle capironas chorrillos, chorrillos",-12.174821,-77.0090939,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-calle-capironas-146325657.html
2400.0,645.0,350.0,82.0,3.0,2.0,1.0,10.0,126.0,2025-06-02,san miguel,B,"atlantik san miguel, san miguel",13.4792922,-88.1779182,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-av-bertolotto-san-miguel-146228201.html
2100.0,,10.0,90.0,3.0,2.0,,,,,lince,B,"av iquitos 2400, lince",-12.0873377,-77.02896539999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-lince-de-estreno-146607845.html
6570.0,1800.0,780.0,187.0,3.0,3.0,3.0,11.0,28.0,2025-06-02,miraflores,A,"tripoli, miraflores",-12.1249985,-77.0355388,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-186-m-sup2--3-dormt-tripoli-145960939.html
3200.0,870.0,300.0,75.0,2.0,2.0,1.0,,,,san isidro,A,"av javier prado oeste 2173, san isidro",-12.0953578,-77.0536753,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-san-isidro-145875278.html
14052.0,3850.0,1000.0,176.0,3.0,3.0,2.0,3.0,25.0,2025-06-02,miraflores,A,"malecon balta, miraflores",-12.1251193,-77.0337998,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-amoblado-en-miraflores-176-146156463.html
2555.0,700.0,150.0,41.0,1.0,1.0,,0.0,,2025-06-02,miraflores,A,"28 de julio, miraflores",-8.0987741,-79.0207577,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-de-1-habitacion-con-areas-145650487.html
13125.0,3500.0,1000.0,220.0,3.0,2.0,5.0,14.0,,2025-06-02,miraflores,A,"malecon de la reserva, miraflores",-12.1310409,-77.0317083,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-3-habit.-con-hermosa-vista-panoramica-145280246.html
23400.0,6500.0,1020.0,440.0,4.0,4.0,2.0,7.0,,2025-06-02,miraflores,A,"malecon cisneros, miraflores",-12.1229231,-77.0400963,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-penthouse-con-piscina-vista-al-mar-en-52887678.html
7500.0,2000.0,550.0,210.0,2.0,2.0,1.0,12.0,25.0,2025-06-02,san isidro,A,"santo toribio, san isidro",-12.0983672,-77.0391697,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-con-o-sin-muebles-a-un-paso-del-144984321.html
12320.0,3200.0,1000.0,280.0,3.0,3.0,2.0,8.0,,2025-06-02,miraflores,A,"malecon cisneros, miraflores",-12.1229231,-77.0400963,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-con-o-sin-muebles-con-doble-65103368.html
11880.0,3300.0,950.0,225.0,3.0,3.0,1.0,7.0,,2025-06-02,miraflores,A,"malecon cisneros, miraflores",-12.1229231,-77.0400963,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-amoblado-frente-al-mar-90863801.html
23100.0,6000.0,1450.0,380.0,3.0,3.0,2.0,8.0,,2025-06-02,miraflores,A,"malecon cisneros, miraflores",-12.1229231,-77.0400963,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-duplex-penthaouse-con-o-sin-muebles-con-vista-65103764.html
13875.0,3700.0,850.0,225.0,3.0,3.0,2.0,8.0,15.0,2025-06-02,miraflores,A,"malecon cisneros, miraflores",-12.1229231,-77.0400963,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-amoblado-frente-al-mar-57496738.html
10758.0,3300.0,1006.0,240.0,4.0,4.0,2.0,7.0,40.0,2025-06-02,miraflores,A,"malecon cisneros, miraflores",-12.1229231,-77.0400963,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-con-o-sin-muebles-con-vista-al-52887220.html
1700.0,468.0,,31.0,1.0,1.0,,5.0,75.0,2025-06-02,lince,B,"jiron enrique barron 1039, lince",-12.0745687,-77.0330853,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-lince-146605542.html
3200.0,950.0,320.0,65.0,1.0,1.0,,6.0,,2025-06-02,barranco,A,"barranco, barranco",-12.1411508,-77.0221186,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-barranco-146604389.html
3100.0,,270.0,80.0,2.0,2.0,1.0,8.0,49.0,2025-06-02,miraflores,A,"calle ramon ribeyro 868, miraflores",-12.1312439,-77.0192895,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-limite-con-146602811.html
2100.0,,280.0,40.0,1.0,1.0,,4.0,,,surquillo,C,"av paseo de la republica, surquillo",-12.1104865,-77.0258817,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-surquillo-miraf.-amoblado-moderno-01-dorm-146602511.html
1100.0,,,50.0,1.0,1.0,,1.0,391.0,2025-06-02,surco,A,"alt cdra 29 de av caminos del inca, santiago de surco",-12.1116825,-76.9931407,https://www.adondevivir.com/propiedades/clasificado/alclapin-surco-1-dormitorio-1-100-soles-50-m-sup2--servicios-146602107.html
2100.0,,150.0,40.0,1.0,1.0,,7.0,85.0,2025-06-02,miraflores,A,"paseo de la republica, miraflores",-12.1258432,-77.0237048,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-amoblado-01-dorm-no-cochera-miraflores-146601970.html
1200.0,,,50.0,2.0,1.0,,1.0,,,pueblo libre,B,"8 avbolivar, pueblo libre",-12.0719578,-77.061056,https://www.adondevivir.com/propiedades/clasificado/alclapin-pueblo-libre-mini-depto-1200-soles-2-dorm.-146601922.html
1500.0,,,60.0,2.0,1.0,,1.0,216.0,2025-06-02,pueblo libre,B,,-12.0715326,-77.06149119999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-pueblo-libre-2-dorm.-1-500-soles-146601791.html
3496.0,950.0,215.0,44.0,2.0,1.0,1.0,0.0,,2025-06-02,barranco,A,"jr enrique barron barranco, barranco",-12.1411508,-77.0221186,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-enrique-barron-barranco-146601761.html
5124.0,1400.0,480.0,148.0,3.0,2.0,1.0,12.0,38.0,2025-06-02,miraflores,A,"chariarse, miraflores",-12.1280545,-77.0209574,https://www.adondevivir.com/propiedades/clasificado/alclapin-quieres-vivir-en-un-lindo-dpto.-miraflores.-sitio-145769420.html
1900.0,,200.0,45.0,1.0,1.0,,0.0,37.0,2025-06-02,lince,B,"av petit thouars 1598 lince, lince",-12.0804374,-77.0340701,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-flat-en-lince-de-estreno-146562931.html
900.0,,,30.0,1.0,1.0,,1.0,269.0,2025-06-02,san luis,C,"alt cdra 37 de av canada, san luis",-12.0784625,-76.99911399999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-luis-1-dormitorio-900-soles-servicios-incluidos-146601150.html
1350.0,,,30.0,1.0,1.0,,1.0,218.0,2025-06-02,miraflores,A,,-12.122486,-77.0313539,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-1-dormitorio-1-350-soles-146601029.html
1750.0,430.0,1.0,60.0,1.0,1.0,,14.0,29.0,2025-06-02,la molina,A,"el corregidor, la molina",-12.09674,-76.9514004,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-minidepartamento-en-la-molina-145878361.html
1250.0,,,50.0,1.0,1.0,,1.0,190.0,2025-06-02,surco,A,,-12.122978,-76.9856739,https://www.adondevivir.com/propiedades/clasificado/alclapin-surco-1-dormitorio-1-250-soles-50-m-sup2-146600900.html
1700.0,,,1.0,3.0,3.0,,1.0,200.0,2025-06-02,jesus maria,B,,-12.0824947,-77.0506092,https://www.adondevivir.com/propiedades/clasificado/alclapin-jesus-maria-3-dorm.-1-700-soles-146600814.html
1750.0,,160.0,70.0,3.0,2.0,,,,,san miguel,B,"venezuela 5195 san miguel, san miguel",13.4792922,-88.1779182,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-dpto.-en-san-miguel-146312861.html
1200.0,,,30.0,1.0,1.0,,1.0,156.0,2025-06-02,san borja,A,"alt cdra 20 de av angamos este, san borja",-12.1113172,-76.99654730000002,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-borja-1-dorm.-1-200-soles-146600755.html
1200.0,,,60.0,2.0,1.0,,1.0,201.0,2025-06-02,brena,C,"alt cdra 19 de av arica, brena",-12.0602407,-77.0421418,https://www.adondevivir.com/propiedades/clasificado/alclapin-brena-2-dorm.-1-200-soles-146600721.html
1690.0,,,70.0,2.0,1.0,,1.0,84.0,2025-06-02,la victoria,C,"alt cdra 5 de av canada, la victoria",-12.0734497,-77.01628989999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-santa-catalina-2-dorm.-1-690-soles-146600584.html
4015.0,1100.0,550.0,152.0,3.0,3.0,2.0,0.0,101.0,2025-06-02,miraflores,A,"calle francisco retes, miraflores",-12.1335104,-77.0227245,https://www.adondevivir.com/propiedades/clasificado/alclappa-lindo-depa-de-estreno-146599896.html
1400.0,,,60.0,2.0,1.0,,1.0,82.0,2025-06-02,surco,A,"alt cdra 44 de av toma marsano, santiago de surco",-12.105152,-77.0183301,https://www.adondevivir.com/propiedades/clasificado/alclapin-surco-2-dorm.-1-400-soles-146600509.html
7728.0,2100.0,1200.0,1200.0,3.0,4.0,4.0,15.0,,2025-06-02,surco,A,"calle antamina, santiago de surco",-12.1137657,-76.9938023,https://www.adondevivir.com/propiedades/clasificado/alclapin-alq.-santiago-de-surco-dpto.-duplex:-3d-4b-4c-146342948.html
8736.0,2400.0,1100.0,198.0,3.0,3.0,1.0,25.0,36.0,2025-06-02,san isidro,A,"calle jose granda, san isidro",-12.0974372,-77.0504877,https://www.adondevivir.com/propiedades/clasificado/alclapin-alq.-san-isidro-dpto.-de-3d-3b-1c-vista-a-calle-146136754.html
6720.0,2100.0,650.0,160.0,2.0,2.0,2.0,1.0,,2025-06-02,miraflores,A,"calle juan fanning, miraflores",-12.1297897,-77.0298268,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-alquiler-calle-juan-fanning-departamento-en-57786885.html
3467.0,950.0,400.0,80.0,2.0,1.0,2.0,10.0,15.0,2025-06-02,barranco,A,"calle francisco del castillo, barranco",-12.1411508,-77.0221186,https://www.adondevivir.com/propiedades/clasificado/alclapin-alq.-barranco-dpto.-de-2d-2c-2b-146124523.html
5110.0,1400.0,760.0,126.0,2.0,3.0,2.0,0.0,47.0,2025-06-02,miraflores,A,"calle faninng, miraflores",-12.1297897,-77.0298268,https://www.adondevivir.com/propiedades/clasificado/alclapin-alq.-miraflores-dpto.-duplex:-2d-3b-2c-9-p-146347555.html
1400.0,,,50.0,1.0,1.0,,1.0,178.0,2025-06-02,lince,B,"alt cdra 24 de av arequipa, lince",-12.0654051,-77.0374932,https://www.adondevivir.com/propiedades/clasificado/alclapin-lince-1-dormitorio-1-400-soles-50-m-sup2-146599760.html
3500.0,900.0,300.0,85.0,2.0,2.0,1.0,8.0,42.0,2025-06-17,barranco,A,"pedro martinto 114, barranco",-12.1404076,-77.0225779,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-flat-con-vista-a-la-ciudad-64114663.html
2892.0,800.0,350.0,40.0,1.0,1.0,1.0,2.0,,2025-06-02,barranco,A,"av el sol oeste, barranco",-12.1391916,-77.0241223,https://www.adondevivir.com/propiedades/clasificado/alclapin-depa-amoblado-y-equipado-con-linda-vista-y-areas-146599722.html
2372.0,650.0,219.0,50.0,1.0,1.0,1.0,18.0,,2025-06-02,miraflores,A,"av dos de mayo 238 - 7xx, miraflores",-12.090733,-77.0350971,https://www.adondevivir.com/propiedades/clasificado/alclapin-excelente-ubicacion-cerca-al-ovalo-de-miraflores-y-a-l-146599656.html
12950.0,3500.0,738.0,220.0,3.0,3.0,2.0,2.0,,2025-06-02,miraflores,A,"malecon cisneros mirafloes, miraflores",-12.1229231,-77.0400963,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-amoblado-vista-al-mar-malecon-146283666.html
2700.0,700.0,320.0,72.0,3.0,2.0,1.0,0.0,54.0,2025-06-01,surquillo,C,"av santiago de surco 2183, surquillo",-12.1226566,-77.0049635,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-vista-a-calle-145953894.html
4562.0,1250.0,800.0,135.0,2.0,2.0,2.0,3.0,27.0,2025-06-01,miraflores,A,"juan jose calle, miraflores",-12.122486,-77.0313539,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-duplex-amoblado-con-salida-a-parque-146597645.html
2960.0,800.0,,69.0,2.0,1.0,,25.0,59.0,2025-06-01,san isidro,A,"los naranjos san isidro, san isidro",-34.4594261,-58.51047079999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-dptos-2dorm-amoblados-y-equipados-en-san-isidro-146597430.html
1700.0,460.0,165.0,40.0,1.0,1.0,,1.0,20.0,2025-06-01,san miguel,B,"bertolotto 850, san miguel",-12.091059,-77.0837343,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-exclusivo-dpto.-en-san-miguel-144770403.html
4347.0,1150.0,,93.0,2.0,2.0,2.0,10.0,28.0,2025-06-01,san borja,A,"calle luiggi barsato 131, san borja",-12.0915804,-77.00086560000001,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-lindo-departamento-frente-parque-equipado-145191092.html
3890.0,1070.0,587.0,90.0,3.0,2.0,1.0,0.0,70.0,2025-06-01,miraflores,A,"calle piura 454, miraflores",-12.1157297,-77.0329302,https://www.adondevivir.com/propiedades/clasificado/alclappa-alquilo-departamento-de-estreno-en-miraflores-146594495.html
3900.0,,630.0,137.0,3.0,2.0,2.0,5.0,43.0,2025-04-11,surco,A,"jiron las gardenias 121, santiago de surco",-12.1199341,-76.9763081,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-o-alquila-departamento-frente-a-parque-146190818.html
2000.0,110000.0,287.0,70.0,3.0,2.0,1.0,8.0,,2025-05-02,chorrillos,B,"jr los gorriones, chorrillos",-12.1798431,-77.0052306,https://www.adondevivir.com/propiedades/clasificado/veclapin-dp-v-jardines-condominio-jr-los-gorriones-1-piso-gym-146345821.html
3200.0,900.0,50.0,250.0,6.0,4.0,,5.0,,2025-06-01,punta hermosa,B,,-12.302735,-76.7830867,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-duplex-amoblado-250-m-6-dor-4-banos-amplia-141939480.html
3240.0,900.0,350.0,110.0,2.0,3.0,1.0,6.0,,,miraflores,A,"av 28 de julio 3xx, miraflores",-12.0627478,-77.0262624,https://www.adondevivir.com/propiedades/clasificado/alclapin-dp-impecable-av28-de-julio-cerca-al-terrazas-2-dor-144103827.html
2050.0,,230.0,70.0,2.0,,,5.0,67.0,2025-06-01,brena,C,"av brasil 836, brena",-12.0675333,-77.0478232,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-depa-amoblado-2-hab-cerca-al-hospital-del-146503044.html
1650.0,,190.0,33.0,1.0,1.0,,4.0,169.0,2025-06-01,san miguel,B,"bertolotto 842, san miguel",-12.0911079,-77.0835959,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-1-hab-cerca-a-malecon-bertolotto-146478653.html
2900.0,800.0,350.0,84.0,1.0,2.0,1.0,5.0,79.0,2025-06-01,miraflores,A,,-12.122486,-77.0313539,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-dp-amoblado-1-dor-w.-c-2-banos-cochera-piscina-146340529.html
2300.0,,300.0,75.0,3.0,2.0,,4.0,50.0,2025-06-16,san miguel,B,"bertolotto 842, san miguel",-12.0911079,-77.0835959,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-3-hab-en-san-miguel-146493654.html
3970.0,1100.0,430.0,113.0,3.0,2.0,1.0,13.0,17.0,2025-06-01,miraflores,A,"calle san martin 665, miraflores",-12.1265207,-77.02745759999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-bajo-de-precio-alquilo-dpto.-de-3-dorm.-amoblado-en-143692643.html
