,Unnamed: 0,precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,nivel_socioeconomico,latitud,longitud,num_colegios_prox,num_malls_prox,num_hospitales_prox,año,mes,dia,dia_semana,semana,es_fin_de_semana,distrito_ate,distrito_barranco,distrito_brena,distrito_callao,distrito_carabayllo,distrito_chaclacayo,distrito_chorrillos,distrito_cieneguilla,distrito_comas,distrito_el agustino,distrito_independencia,distrito_jesus maria,distrito_la molina,distrito_la victoria,distrito_lima cercado,distrito_lince,distrito_los olivos,distrito_lurigancho,distrito_lurin,distrito_magdalena,distrito_miraflores,distrito_pachacamac,distrito_pucusana,distrito_pueblo libre,distrito_puente piedra,distrito_punta hermosa,distrito_punta negra,distrito_rimac,distrito_san bartolo,distrito_san borja,distrito_san isidro,distrito_san luis,distrito_san miguel,distrito_santa anita,distrito_santa maria del mar,distrito_sjl,distrito_sjm,distrito_smp,distrito_surco,distrito_surquillo,distrito_ves,distrito_vmt
79,79,2400.0,100.0,72.0,2.0,1.0,1.0,7.0,61.0,2,-12.1243216,-77.0019889,7,0,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
80,80,5040.0,310.0,100.0,2.0,2.0,1.0,6.0,61.0,3,-12.0848075,-77.0355629,15,2,4,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,81,4500.0,600.0,95.0,2.0,2.0,1.0,4.0,61.0,4,-12.1319578,-77.03049159999999,1,1,0,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,82,4860.0,600.0,95.0,2.0,2.0,1.0,5.0,61.0,4,-12.1280889,-77.0312679,1,1,1,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,83,6300.0,730.0,140.0,2.0,2.0,2.0,15.0,61.0,4,-12.1261483,-77.0336387,3,1,1,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,84,4930.0,550.0,100.0,1.0,2.0,1.0,4.0,34.0,4,-12.1294864,-77.0315959,1,1,0,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,85,3350.0,269.0,75.0,2.0,2.0,1.0,5.0,19.0,3,-12.0848075,-77.0355629,15,2,4,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,86,3680.0,100.0,100.0,3.0,2.0,1.0,7.0,37.0,3,-12.0909621,-77.0467992,1,0,0,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,87,4050.0,420.0,105.0,2.0,2.0,2.0,0.0,15.0,4,-12.1067208,-77.03047149999999,5,0,4,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,88,2900.0,280.0,90.0,1.0,2.0,1.0,10.0,61.0,4,-12.1116513,-77.0302992,8,0,3,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,89,2000.0,310.0,65.0,1.0,1.0,1.0,7.0,61.0,4,-12.1114484,-77.0280241,8,0,3,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,90,900.0,310.0,49.0,2.0,1.0,1.0,20.0,379.0,4,-12.156504,-76.989894,9,0,0,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
91,91,2100.0,310.0,100.0,3.0,3.0,1.0,10.0,143.0,3,-12.0824947,-77.0506092,13,0,4,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,92,2600.0,330.0,120.0,3.0,2.0,1.0,10.0,61.0,3,-12.0708118,-77.0426895,8,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,93,1500.0,310.0,80.0,2.0,1.0,1.0,1.0,28.0,2,-11.9399375,-77.0525868,21,0,1,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,94,2100.0,280.0,58.0,2.0,1.0,1.0,7.0,61.0,2,-12.1050903,-77.0207903,4,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
95,95,3420.0,634.0,94.0,2.0,2.0,1.0,12.0,61.0,4,-12.1211984,-77.0390233,6,0,1,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,96,2500.0,200.0,110.0,3.0,2.0,1.0,6.0,61.0,4,-12.1414415,-76.9862528,9,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
97,97,11470.0,1400.0,384.0,4.0,4.0,2.0,5.0,28.0,4,-12.122486,-77.0313539,5,1,2,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,98,2500.0,250.0,74.0,3.0,2.0,1.0,7.0,37.0,3,-12.0802562,-77.1074577,6,0,0,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
99,99,1700.0,310.0,80.0,2.0,2.0,1.0,10.0,83.0,4,-12.0888658,-76.902385,4,0,0,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,100,2200.0,200.0,62.0,2.0,1.0,1.0,1.0,32.0,3,-12.0838616,-77.0659214,9,0,1,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,101,2300.0,120.0,135.0,2.0,2.0,1.0,3.0,321.0,4,-12.1319578,-77.03049159999999,1,1,0,2025,6,16,0,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,102,3200.0,60.0,94.0,3.0,2.0,1.0,26.0,90.0,4,-12.1047303,-76.9691602,1,2,5,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
103,103,2300.0,310.0,52.0,2.0,2.0,1.0,4.0,80.0,3,-12.0814174,-77.057053,12,0,3,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,104,1600.0,310.0,75.0,2.0,2.0,1.0,25.0,61.0,2,-12.0647004,-77.0561094,14,0,0,2025,6,11,2,24,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,105,3524.0,380.0,103.0,2.0,1.0,1.0,19.0,61.0,4,-12.122978,-76.9856739,3,0,1,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
106,106,2200.0,310.0,65.0,1.0,1.0,1.0,10.0,61.0,4,-12.1268475,-76.9873047,5,0,2,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
107,107,900.0,310.0,30.0,1.0,1.0,1.0,1.0,185.0,2,-12.0602422,-77.04213659999999,17,0,1,2025,6,3,1,23,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,108,1600.0,300.0,48.0,2.0,2.0,1.0,0.0,61.0,3,-12.1700692,-77.0283419,6,0,3,2025,6,11,2,24,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,109,10672.0,1800.0,374.0,4.0,4.0,3.0,13.0,61.0,4,-12.1179836,-76.9823176,4,0,0,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
110,110,2500.0,210.0,80.0,2.0,3.0,1.0,7.0,61.0,3,-12.0824947,-77.0506092,13,0,4,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,111,2200.0,275.0,40.0,1.0,1.0,1.0,4.0,42.0,4,-12.1393694,-77.020716,12,0,0,2025,6,3,1,23,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112,112,1700.0,30.0,75.0,2.0,2.0,1.0,15.0,80.0,4,-12.1135435,-76.9399245,8,0,0,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113,113,1550.0,310.0,70.0,2.0,1.0,1.0,15.0,146.0,2,-12.0725385,-76.9924679,6,0,1,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
114,114,3400.0,450.0,100.0,2.0,2.0,1.0,10.0,61.0,4,-12.1221978,-77.0260545,3,0,0,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,115,4380.0,295.0,105.0,2.0,2.0,1.0,25.0,61.0,4,-12.1183982,-77.0112246,7,0,0,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116,116,3240.0,242.0,85.0,2.0,2.0,1.0,49.0,66.0,4,-12.0949685,-77.03751849999999,4,1,3,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
117,117,3000.0,10.0,75.0,3.0,2.0,1.0,2.0,40.0,4,-12.0965892,-77.0326566,6,0,2,2025,6,3,1,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
118,118,2700.0,10.0,70.0,2.0,2.0,1.0,2.0,126.0,3,-12.0881361,-77.04535039999999,10,0,0,2025,6,2,0,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119,119,750.0,150.0,54.0,3.0,1.0,1.0,3.0,43.0,1,-11.8653068,-77.0568552,3,0,0,2025,6,2,0,23,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,120,1400.0,130.0,65.0,3.0,2.0,1.0,2.0,34.0,2,-12.0167065,-77.0430975,0,0,0,2025,6,2,0,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,121,2800.0,300.0,84.0,3.0,2.0,1.0,4.0,57.0,2,-12.118462,-77.0053063,11,0,1,2025,6,2,0,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
122,122,2200.0,80.0,100.0,2.0,2.0,1.0,4.0,59.0,3,-12.174821,-77.0090939,18,0,0,2025,6,2,0,23,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,123,2400.0,350.0,82.0,3.0,2.0,1.0,10.0,126.0,3,13.4792922,-88.1779182,0,0,0,2025,6,2,0,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
124,124,2100.0,10.0,90.0,3.0,2.0,1.0,7.0,61.0,3,-12.0873377,-77.02896539999999,2,0,3,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125,125,6570.0,780.0,187.0,3.0,3.0,3.0,11.0,28.0,4,-12.1249985,-77.0355388,4,1,1,2025,6,2,0,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126,126,3200.0,300.0,75.0,2.0,2.0,1.0,7.0,61.0,4,-12.0953578,-77.0536753,8,1,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
