precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,zona_apeim_cod
9250.0,850.0,281.0,4.0,3.0,3.0,20.0,7.0
5975.0,480.0,140.0,3.0,2.0,2.0,5.0,7.0
3700.0,372.0,96.0,2.0,1.0,2.0,26.0,7.0
5130.0,750.0,140.0,3.0,2.0,2.0,15.0,7.0
7106.0,982.0,213.0,3.0,3.0,2.0,8.0,7.0
4875.0,280.0,110.0,3.0,2.0,1.0,6.0,6.0
6750.0,850.0,160.0,3.0,2.0,1.0,8.0,7.0
8140.0,1100.0,213.0,3.0,3.0,2.0,13.0,7.0
8500.0,890.0,207.0,3.0,3.0,2.0,12.0,7.0
5700.0,600.0,140.0,3.0,2.0,2.0,5.0,8.0
7200.0,645.0,200.0,3.0,2.0,2.0,30.0,7.0
8140.0,700.0,220.0,4.0,3.0,2.0,15.0,7.0
6150.0,600.0,192.0,3.0,2.0,2.0,6.0,7.0
7770.0,610.0,200.0,3.0,3.0,2.0,14.0,7.0
2629.0,,46.0,1.0,1.0,1.0,0.0,7.0
5180.0,346.0,100.0,2.0,2.0,1.0,7.0,8.0
3300.0,220.0,80.0,3.0,2.0,1.0,0.0,4.0
10300.0,731.0,270.0,4.0,3.0,4.0,20.0,7.0
7200.0,500.0,210.0,3.0,2.0,2.0,12.0,7.0
3540.0,,62.0,1.0,1.0,1.0,0.0,7.0
4440.0,600.0,130.0,2.0,2.0,1.0,42.0,7.0
4300.0,350.0,80.0,2.0,2.0,1.0,5.0,7.0
7400.0,750.0,211.0,3.0,2.0,2.0,9.0,7.0
4070.0,535.0,147.0,3.0,2.0,1.0,23.0,7.0
5550.0,,70.0,2.0,2.0,,3.0,7.0
2400.0,,75.0,3.0,2.0,2.0,0.0,6.0
1700.0,150.0,98.0,3.0,2.0,,15.0,7.0
1450.0,,68.0,3.0,2.0,,8.0,5.0
800.0,,60.0,2.0,1.0,,0.0,2.0
1200.0,,72.0,3.0,2.0,1.0,5.0,1.0
850.0,,60.0,,2.0,,0.0,10.0
900.0,,65.0,3.0,2.0,,1.0,1.0
900.0,110.0,50.0,2.0,1.0,1.0,7.0,1.0
1400.0,50.0,90.0,2.0,1.0,,5.0,7.0
1700.0,50.0,90.0,2.0,1.0,1.0,5.0,7.0
1400.0,,56.0,3.0,2.0,,5.0,9.0
3000.0,,61.0,2.0,2.0,1.0,1.0,6.0
2450.0,215.0,92.0,3.0,2.0,1.0,17.0,7.0
2000.0,,79.0,3.0,2.0,,0.0,6.0
2700.0,,55.0,2.0,2.0,1.0,0.0,7.0
1300.0,,52.0,3.0,1.0,1.0,0.0,1.0
800.0,95.0,55.0,3.0,1.0,,6.0,1.0
2300.0,230.0,81.0,3.0,2.0,,15.0,8.0
2500.0,,85.0,3.0,2.0,1.0,5.0,6.0
800.0,,50.0,2.0,1.0,,0.0,1.0
2500.0,,140.0,5.0,3.0,,12.0,9.0
1600.0,170.0,85.0,3.0,2.0,,1.0,4.0
2350.0,,50.0,1.0,1.0,,0.0,7.0
800.0,,62.0,3.0,1.0,,10.0,1.0
2950.0,,85.0,3.0,2.0,,8.0,9.0
1100.0,100.0,67.0,3.0,1.0,1.0,4.0,1.0
2500.0,1.0,130.0,3.0,2.0,1.0,1.0,6.0
1550.0,,77.0,3.0,3.0,,7.0,5.0
3024.0,,63.0,2.0,2.0,1.0,1.0,7.0
2762.0,229.0,55.0,1.0,1.0,2.0,10.0,7.0
1800.0,50.0,60.0,2.0,2.0,,40.0,6.0
4625.0,350.0,160.0,3.0,3.0,2.0,8.0,7.0
2400.0,250.0,95.0,2.0,1.0,1.0,5.0,7.0
1850.0,,43.0,1.0,1.0,1.0,0.0,6.0
1700.0,,84.0,3.0,1.0,,15.0,8.0
1000.0,,75.0,2.0,1.0,,10.0,2.0
2035.0,300.0,58.0,1.0,1.0,1.0,2.0,8.0
850.0,100.0,51.0,3.0,1.0,,0.0,1.0
900.0,,28.0,1.0,1.0,,0.0,6.0
2120.0,120.0,120.0,1.0,1.0,,7.0,8.0
2660.0,180.0,50.0,1.0,1.0,,0.0,7.0
10050.0,600.0,248.0,3.0,3.0,1.0,1.0,7.0
900.0,,57.0,3.0,1.0,,4.0,1.0
2220.0,,50.0,2.0,1.0,,0.0,7.0
1600.0,180.0,43.0,1.0,1.0,,0.0,8.0
4313.0,,60.0,2.0,2.0,1.0,0.0,7.0
4000.0,400.0,127.0,3.0,3.0,,0.0,6.0
2000.0,300.0,67.0,3.0,2.0,1.0,0.0,8.0
3750.0,250.0,142.0,2.0,2.0,1.0,40.0,7.0
1800.0,180.0,40.0,1.0,1.0,1.0,,8.0
2723.0,250.0,80.0,1.0,1.0,1.0,2.0,8.0
2202.0,,75.0,1.0,2.0,,25.0,8.0
2600.0,210.0,85.0,3.0,2.0,,3.0,8.0
8140.0,850.0,161.0,3.0,2.0,2.0,10.0,7.0
3515.0,520.0,75.0,2.0,2.0,1.0,2.0,7.0
6660.0,800.0,168.0,3.0,3.0,2.0,0.0,7.0
2000.0,,70.0,2.0,2.0,1.0,7.0,9.0
1900.0,125.0,40.0,1.0,1.0,,0.0,4.0
1850.0,210.0,74.0,2.0,2.0,1.0,9.0,6.0
4022.0,350.0,100.0,2.0,2.0,2.0,9.0,7.0
3300.0,300.0,109.0,3.0,2.0,1.0,13.0,7.0
5100.0,835.0,165.0,3.0,2.0,1.0,45.0,7.0
3750.0,250.0,88.0,3.0,3.0,2.0,15.0,7.0
5200.0,750.0,250.0,3.0,3.0,2.0,16.0,7.0
4875.0,,79.0,2.0,1.0,,20.0,
2000.0,,65.0,2.0,2.0,,4.0,6.0
1200.0,,74.0,,,,0.0,2.0
850.0,,58.0,3.0,1.0,,5.0,1.0
1500.0,,63.0,3.0,2.0,,3.0,10.0
2700.0,290.0,66.0,2.0,2.0,1.0,0.0,8.0
1200.0,,62.0,2.0,1.0,,84.0,10.0
3000.0,,74.0,3.0,2.0,,7.0,8.0
2300.0,200.0,60.0,1.0,2.0,1.0,6.0,6.0
2500.0,330.0,85.0,5.0,3.0,1.0,14.0,9.0
1600.0,,98.0,3.0,2.0,1.0,25.0,5.0
1800.0,,55.0,1.0,1.0,,,6.0
11400.0,1369.0,412.0,4.0,4.0,2.0,28.0,8.0
2100.0,300.0,60.0,2.0,2.0,,8.0,6.0
11400.0,1700.0,326.0,4.0,4.0,4.0,9.0,8.0
8928.0,1000.0,200.0,3.0,3.0,1.0,22.0,7.0
1200.0,,60.0,1.0,1.0,,5.0,1.0
900.0,120.0,80.0,3.0,1.0,1.0,2.0,1.0
2500.0,300.0,64.0,2.0,2.0,1.0,9.0,4.0
2000.0,180.0,80.0,3.0,2.0,,2.0,4.0
1900.0,70.0,80.0,3.0,2.0,,39.0,6.0
5500.0,350.0,80.0,2.0,1.0,,15.0,7.0
2400.0,250.0,85.0,2.0,1.0,1.0,27.0,7.0
2500.0,450.0,60.0,1.0,1.0,1.0,13.0,7.0
2000.0,300.0,74.0,2.0,,1.0,18.0,7.0
1300.0,,66.0,2.0,1.0,,0.0,8.0
2000.0,,70.0,2.0,2.0,1.0,0.0,8.0
6552.0,,186.0,3.0,3.0,2.0,5.0,8.0
2900.0,500.0,109.0,3.0,2.0,1.0,15.0,9.0
1500.0,,90.0,2.0,2.0,,10.0,2.0
2900.0,250.0,89.0,3.0,2.0,1.0,12.0,8.0
3199.0,350.0,120.0,3.0,3.0,1.0,6.0,7.0
9000.0,1000.0,214.0,3.0,3.0,2.0,15.0,7.0
1350.0,,50.0,1.0,1.0,,15.0,7.0
4500.0,550.0,141.0,3.0,2.0,2.0,22.0,7.0
2300.0,250.0,65.0,2.0,2.0,,0.0,6.0
1450.0,,60.0,2.0,1.0,,4.0,
1900.0,210.0,56.0,1.0,1.0,,5.0,6.0
1800.0,300.0,78.0,2.0,2.0,,12.0,8.0
2700.0,,118.0,2.0,2.0,1.0,28.0,6.0
2500.0,230.0,58.0,2.0,,,4.0,4.0
1200.0,,70.0,2.0,2.0,1.0,2.0,8.0
1400.0,,75.0,2.0,2.0,1.0,2.0,8.0
3000.0,275.0,102.0,3.0,2.0,1.0,17.0,6.0
1850.0,140.0,41.0,1.0,1.0,,,6.0
1100.0,,90.0,2.0,2.0,,20.0,
1700.0,160.0,72.0,3.0,2.0,1.0,5.0,8.0
2000.0,170.0,85.0,3.0,2.0,,35.0,8.0
1250.0,120.0,75.0,3.0,2.0,,14.0,2.0
2500.0,200.0,65.0,2.0,2.0,,0.0,6.0
3500.0,,204.0,4.0,3.0,,25.0,7.0
900.0,,129.0,3.0,2.0,,4.0,1.0
1800.0,150.0,54.0,2.0,1.0,,6.0,8.0
3843.0,450.0,120.0,3.0,2.0,1.0,0.0,7.0
1600.0,130.0,110.0,3.0,2.0,,,
1200.0,,100.0,2.0,1.0,1.0,20.0,
1800.0,250.0,71.0,2.0,2.0,,4.0,4.0
3450.0,350.0,100.0,2.0,3.0,1.0,11.0,7.0
1800.0,200.0,90.0,3.0,2.0,,5.0,2.0
2560.0,80.0,78.0,2.0,1.0,2.0,29.0,7.0
6475.0,910.0,240.0,3.0,2.0,1.0,40.0,7.0
2400.0,200.0,50.0,1.0,1.0,1.0,2.0,8.0
2900.0,280.0,97.0,3.0,2.0,1.0,9.0,6.0
4000.0,,229.0,5.0,7.0,,1.0,2.0
4770.0,300.0,164.0,3.0,2.0,1.0,20.0,7.0
4092.0,,155.0,3.0,2.0,,0.0,
2300.0,350.0,64.0,2.0,2.0,,0.0,8.0
1200.0,,110.0,2.0,1.0,,2.0,2.0
1400.0,,75.0,2.0,1.0,,0.0,2.0
1200.0,,90.0,2.0,1.0,,2.0,
4810.0,450.0,160.0,2.0,2.0,2.0,24.0,7.0
900.0,,90.0,3.0,3.0,,1.0,1.0
800.0,,90.0,3.0,2.0,,1.0,1.0
800.0,,100.0,3.0,3.0,,10.0,2.0
4015.0,480.0,117.0,3.0,2.0,2.0,17.0,7.0
1300.0,,45.0,1.0,1.0,,25.0,7.0
5824.0,1.0,300.0,3.0,5.0,3.0,50.0,7.0
5500.0,,240.0,4.0,3.0,1.0,10.0,
5475.0,510.0,178.0,4.0,3.0,2.0,,
800.0,,112.0,2.0,1.0,,8.0,2.0
900.0,,120.0,3.0,2.0,,0.0,9.0
1850.0,,94.0,3.0,2.0,1.0,,7.0
1300.0,,120.0,2.0,1.0,,12.0,2.0
3700.0,350.0,119.0,3.0,2.0,1.0,5.0,7.0
1500.0,,75.0,2.0,1.0,,0.0,2.0
1400.0,200.0,80.0,3.0,2.0,,3.0,2.0
2100.0,,150.0,3.0,1.0,1.0,35.0,
900.0,50.0,55.0,1.0,1.0,,0.0,2.0
1100.0,,80.0,2.0,2.0,,25.0,2.0
1700.0,240.0,134.0,3.0,2.0,,9.0,
4823.0,350.0,146.0,3.0,4.0,2.0,4.0,7.0
3500.0,350.0,85.0,3.0,2.0,,2.0,7.0
6600.0,200.0,260.0,5.0,4.0,2.0,12.0,7.0
1250.0,,80.0,2.0,1.0,,5.0,2.0
1000.0,,69.0,3.0,2.0,,0.0,2.0
1000.0,,75.0,2.0,1.0,,8.0,2.0
1800.0,,160.0,3.0,3.0,,4.0,
800.0,,70.0,2.0,1.0,,1.0,2.0
800.0,,63.0,3.0,2.0,1.0,5.0,1.0
2000.0,250.0,150.0,3.0,1.0,,15.0,7.0
8325.0,980.0,230.0,3.0,4.0,2.0,4.0,7.0
1050.0,,69.0,2.0,1.0,,30.0,
2100.0,200.0,84.0,3.0,2.0,,6.0,6.0
3650.0,400.0,115.0,2.0,2.0,1.0,1.0,7.0
1400.0,,90.0,2.0,1.0,,4.0,2.0
4380.0,590.0,129.0,3.0,3.0,2.0,2.0,
6900.0,650.0,160.0,3.0,3.0,2.0,4.0,7.0
2950.0,250.0,64.0,2.0,2.0,,0.0,7.0
4500.0,450.0,146.0,3.0,2.0,2.0,0.0,7.0
7500.0,900.0,309.0,3.0,4.0,3.0,13.0,7.0
3000.0,260.0,86.0,3.0,2.0,1.0,6.0,6.0
6935.0,500.0,190.0,3.0,3.0,2.0,15.0,7.0
2600.0,220.0,77.0,3.0,2.0,,,6.0
1000.0,,90.0,3.0,1.0,1.0,10.0,
3700.0,,117.0,2.0,3.0,1.0,20.0,7.0
10400.0,1300.0,386.0,4.0,4.0,2.0,13.0,7.0
900.0,,90.0,3.0,1.0,,30.0,1.0
2952.0,500.0,88.0,2.0,3.0,,5.0,
1200.0,,65.0,2.0,1.0,,15.0,
9000.0,1300.0,498.0,4.0,4.0,3.0,25.0,7.0
2800.0,140.0,74.0,2.0,1.0,,40.0,6.0
1600.0,90.0,75.0,2.0,1.0,,8.0,5.0
1400.0,80.0,35.0,1.0,,,10.0,7.0
5824.0,380.0,227.0,4.0,3.0,1.0,18.0,7.0
1200.0,,68.0,2.0,1.0,,26.0,
7030.0,840.0,184.0,3.0,2.0,2.0,14.0,7.0
1200.0,,93.0,3.0,1.0,,6.0,5.0
1150.0,,93.0,3.0,2.0,,6.0,5.0
3213.0,200.0,45.0,1.0,1.0,1.0,0.0,7.0
2960.0,300.0,80.0,2.0,2.0,1.0,5.0,
2896.0,500.0,110.0,2.0,2.0,1.0,5.0,
7500.0,850.0,257.0,4.0,3.0,2.0,15.0,7.0
5550.0,680.0,160.0,3.0,3.0,1.0,,7.0
5400.0,680.0,155.0,3.0,3.0,2.0,4.0,7.0
1700.0,158.0,58.0,2.0,2.0,1.0,13.0,6.0
2600.0,214.0,44.0,3.0,1.0,1.0,27.0,7.0
4300.0,100.0,300.0,7.0,2.0,1.0,7.0,5.0
6400.0,400.0,159.0,3.0,3.0,2.0,4.0,7.0
8880.0,1000.0,287.0,3.0,3.0,2.0,12.0,7.0
800.0,,90.0,3.0,2.0,,1.0,
10860.0,1200.0,490.0,4.0,4.0,3.0,24.0,7.0
4488.0,150.0,74.0,3.0,2.0,1.0,6.0,
800.0,,75.0,3.0,2.0,,3.0,
850.0,1.0,90.0,2.0,1.0,,10.0,
1200.0,,53.0,,,,0.0,
940.0,,80.0,2.0,2.0,2.0,0.0,
4200.0,550.0,140.0,3.0,4.0,1.0,2.0,
5250.0,,150.0,4.0,3.0,1.0,10.0,
1000.0,,75.0,3.0,1.0,,0.0,2.0
900.0,,75.0,3.0,1.0,,0.0,2.0
900.0,50.0,28.0,1.0,1.0,,10.0,4.0
1800.0,200.0,77.0,3.0,2.0,,,4.0
4400.0,400.0,190.0,3.0,3.0,1.0,14.0,6.0
8030.0,550.0,150.0,2.0,2.0,2.0,7.0,4.0
2600.0,,125.0,3.0,1.0,1.0,8.0,
2700.0,,115.0,3.0,1.0,1.0,8.0,
1600.0,,88.0,1.0,1.0,1.0,,
3500.0,170.0,145.0,4.0,3.0,1.0,30.0,7.0
1700.0,140.0,45.0,1.0,1.0,,7.0,6.0
2000.0,250.0,85.0,3.0,3.0,,8.0,6.0
2300.0,,112.0,3.0,1.0,,15.0,4.0
2300.0,,50.0,2.0,2.0,,,8.0
3100.0,446.0,79.0,1.0,,1.0,8.0,8.0
2400.0,200.0,100.0,3.0,2.0,1.0,10.0,6.0
1390.0,150.0,50.0,1.0,1.0,1.0,,7.0
1500.0,250.0,30.0,1.0,1.0,,1.0,8.0
1000.0,120.0,59.0,3.0,1.0,,6.0,1.0
2520.0,290.0,60.0,,1.0,,7.0,8.0
4250.0,350.0,136.0,3.0,2.0,2.0,,7.0
2750.0,250.0,79.0,3.0,2.0,1.0,20.0,8.0
1300.0,80.0,80.0,3.0,2.0,,0.0,2.0
2250.0,,63.0,2.0,1.0,1.0,13.0,7.0
4050.0,,97.0,3.0,3.0,1.0,0.0,7.0
2250.0,260.0,80.0,3.0,2.0,1.0,9.0,4.0
2600.0,265.0,87.0,3.0,3.0,,7.0,6.0
2300.0,220.0,70.0,3.0,2.0,1.0,10.0,4.0
2200.0,250.0,72.0,4.0,3.0,,,4.0
2000.0,250.0,64.0,3.0,2.0,1.0,0.0,4.0
6732.0,1000.0,268.0,4.0,3.0,2.0,14.0,7.0
2300.0,250.0,63.0,2.0,2.0,1.0,3.0,8.0
2893.0,350.0,70.0,1.0,1.0,2.0,,6.0
1670.0,,40.0,1.0,1.0,,4.0,
1100.0,100.0,80.0,2.0,1.0,,2.0,
3100.0,280.0,65.0,2.0,2.0,1.0,0.0,8.0
5110.0,560.0,120.0,3.0,4.0,1.0,5.0,7.0
2200.0,250.0,40.0,1.0,1.0,,5.0,8.0
1050.0,115.0,70.0,,,,,1.0
1900.0,185.0,50.0,1.0,1.0,,45.0,7.0
1650.0,175.0,35.0,1.0,1.0,,,8.0
2100.0,250.0,40.0,1.0,1.0,,2.0,8.0
7200.0,,205.0,3.0,5.0,2.0,11.0,7.0
2500.0,180.0,50.0,1.0,1.0,1.0,5.0,6.0
3700.0,450.0,123.0,,3.0,1.0,15.0,7.0
1500.0,150.0,50.0,1.0,1.0,,8.0,
2500.0,150.0,50.0,2.0,1.0,,15.0,7.0
3505.0,330.0,80.0,2.0,2.0,1.0,,7.0
2700.0,1.0,99.0,3.0,2.0,,,4.0
2580.0,280.0,79.0,3.0,2.0,,6.0,6.0
2500.0,340.0,82.0,2.0,2.0,,5.0,6.0
2750.0,300.0,69.0,3.0,1.0,1.0,1.0,4.0
2500.0,,90.0,3.0,2.0,,1.0,4.0
1390.0,150.0,86.0,3.0,2.0,1.0,5.0,4.0
1590.0,130.0,70.0,3.0,2.0,,10.0,4.0
2500.0,230.0,71.0,3.0,2.0,,12.0,4.0
1900.0,200.0,48.0,1.0,1.0,,,4.0
1700.0,,60.0,3.0,2.0,,39.0,4.0
1450.0,130.0,40.0,2.0,1.0,,12.0,4.0
1690.0,190.0,44.0,1.0,1.0,,0.0,4.0
1850.0,,72.0,2.0,1.0,1.0,0.0,4.0
3300.0,300.0,106.0,3.0,3.0,1.0,4.0,4.0
1900.0,200.0,58.0,2.0,2.0,1.0,3.0,4.0
1950.0,140.0,80.0,3.0,3.0,,0.0,4.0
1800.0,150.0,84.0,3.0,2.0,,10.0,4.0
2500.0,250.0,82.0,3.0,2.0,1.0,13.0,6.0
1700.0,,60.0,2.0,1.0,1.0,15.0,4.0
2100.0,1.0,120.0,3.0,2.0,,25.0,4.0
1900.0,1.0,50.0,1.0,1.0,,5.0,7.0
2500.0,240.0,58.0,2.0,2.0,1.0,3.0,6.0
3600.0,310.0,115.0,2.0,2.0,1.0,15.0,8.0
4400.0,450.0,123.0,3.0,3.0,2.0,6.0,7.0
3450.0,300.0,114.0,3.0,3.0,1.0,45.0,7.0
2500.0,,71.0,3.0,2.0,,6.0,6.0
2600.0,290.0,44.0,1.0,1.0,1.0,,8.0
2800.0,,70.0,2.0,2.0,1.0,0.0,6.0
2400.0,350.0,56.0,2.0,2.0,,2.0,7.0
3460.0,230.0,97.0,3.0,2.0,1.0,25.0,7.0
3000.0,,60.0,1.0,,,0.0,6.0
1890.0,130.0,100.0,3.0,2.0,1.0,9.0,5.0
10000.0,,627.0,,,,25.0,1.0
6480.0,485.0,180.0,4.0,4.0,2.0,8.0,7.0
6750.0,340.0,251.0,3.0,3.0,2.0,14.0,7.0
2500.0,300.0,69.0,3.0,2.0,1.0,,8.0
3400.0,150.0,100.0,3.0,2.0,1.0,,7.0
4500.0,500.0,126.0,3.0,3.0,1.0,5.0,7.0
2000.0,,30.0,1.0,1.0,1.0,15.0,7.0
4580.0,480.0,140.0,2.0,3.0,1.0,4.0,7.0
4625.0,500.0,152.0,3.0,2.0,1.0,10.0,7.0
7280.0,1250.0,264.0,3.0,4.0,2.0,,7.0
4692.0,600.0,160.0,3.0,2.0,2.0,13.0,7.0
3100.0,280.0,143.0,4.0,3.0,1.0,18.0,7.0
3500.0,500.0,122.0,2.0,2.0,1.0,,7.0
3330.0,300.0,119.0,3.0,3.0,1.0,9.0,7.0
2300.0,190.0,75.0,2.0,2.0,,12.0,6.0
4070.0,350.0,135.0,1.0,1.0,1.0,,7.0
1900.0,50.0,100.0,3.0,2.0,,0.0,5.0
4050.0,476.0,188.0,3.0,2.0,2.0,15.0,7.0
2895.0,,,,,,,8.0
2200.0,260.0,41.0,1.0,,1.0,3.0,8.0
4625.0,500.0,120.0,2.0,2.0,1.0,7.0,8.0
2700.0,200.0,56.0,2.0,2.0,1.0,,8.0
3832.0,,166.0,3.0,3.0,1.0,4.0,7.0
3240.0,600.0,88.0,2.0,2.0,1.0,,7.0
1900.0,140.0,48.0,1.0,1.0,,5.0,8.0
2100.0,220.0,54.0,2.0,1.0,,0.0,4.0
2400.0,470.0,60.0,1.0,1.0,,10.0,7.0
2000.0,150.0,69.0,3.0,2.0,1.0,0.0,8.0
1300.0,,120.0,3.0,2.0,,10.0,2.0
2500.0,250.0,60.0,2.0,2.0,1.0,6.0,8.0
1200.0,,38.0,1.0,1.0,,,7.0
900.0,,30.0,1.0,1.0,,10.0,7.0
1400.0,,75.0,2.0,1.0,,10.0,7.0
900.0,,30.0,1.0,1.0,,10.0,8.0
1200.0,,35.0,1.0,1.0,,10.0,7.0
1700.0,,65.0,2.0,1.0,,10.0,8.0
1000.0,,39.0,1.0,1.0,,10.0,8.0
1200.0,,75.0,2.0,1.0,,10.0,7.0
1300.0,,68.0,2.0,1.0,,,7.0
3020.0,200.0,190.0,2.0,2.0,,9.0,8.0
3780.0,250.0,75.0,2.0,2.0,1.0,0.0,8.0
1800.0,200.0,30.0,1.0,1.0,,5.0,6.0
1100.0,,47.0,2.0,1.0,,10.0,5.0
5220.0,,200.0,4.0,3.0,1.0,20.0,7.0
5760.0,700.0,207.0,2.0,2.0,2.0,8.0,7.0
800.0,,75.0,3.0,2.0,,48.0,1.0
3020.0,180.0,90.0,2.0,2.0,,7.0,8.0
2700.0,,140.0,3.0,2.0,,,6.0
2000.0,,41.0,1.0,1.0,,1.0,6.0
3600.0,450.0,64.0,2.0,1.0,1.0,,7.0
3900.0,300.0,105.0,3.0,2.0,1.0,20.0,6.0
1800.0,200.0,60.0,1.0,1.0,,2.0,8.0
2600.0,,98.0,3.0,2.0,,0.0,6.0
2700.0,350.0,65.0,1.0,1.0,2.0,4.0,6.0
2500.0,250.0,70.0,2.0,2.0,1.0,2.0,8.0
2850.0,210.0,78.0,3.0,2.0,1.0,0.0,6.0
1950.0,200.0,64.0,1.0,1.0,,6.0,6.0
1700.0,200.0,74.0,3.0,2.0,,10.0,6.0
1900.0,200.0,74.0,3.0,2.0,1.0,10.0,6.0
3000.0,290.0,60.0,2.0,2.0,1.0,2.0,7.0
3300.0,380.0,104.0,3.0,2.0,1.0,,6.0
2000.0,180.0,79.0,3.0,3.0,1.0,10.0,6.0
3120.0,350.0,63.0,,2.0,2.0,2.0,7.0
3000.0,400.0,71.0,2.0,2.0,1.0,4.0,7.0
2950.0,200.0,85.0,3.0,2.0,,10.0,6.0
2950.0,255.0,112.0,3.0,3.0,1.0,13.0,6.0
5500.0,680.0,141.0,3.0,2.0,1.0,10.0,7.0
2200.0,140.0,39.0,1.0,1.0,,10.0,8.0
3321.0,350.0,104.0,3.0,2.0,1.0,,6.0
3500.0,300.0,65.0,2.0,2.0,1.0,2.0,7.0
2200.0,,28.0,,,,4.0,8.0
3982.0,400.0,90.0,2.0,2.0,1.0,3.0,7.0
2700.0,170.0,115.0,3.0,3.0,1.0,,6.0
800.0,,70.0,2.0,1.0,1.0,7.0,1.0
2500.0,220.0,65.0,2.0,2.0,1.0,4.0,8.0
900.0,,100.0,2.0,1.0,,,2.0
900.0,,75.0,2.0,1.0,,6.0,2.0
2300.0,150.0,80.0,3.0,,,,8.0
1200.0,,35.0,1.0,1.0,,10.0,6.0
1700.0,,68.0,2.0,2.0,,10.0,6.0
2600.0,180.0,100.0,3.0,2.0,,,8.0
2500.0,1.0,140.0,4.0,2.0,1.0,12.0,7.0
1400.0,,45.0,2.0,1.0,,1.0,8.0
2906.0,200.0,116.0,3.0,1.0,1.0,32.0,7.0
3800.0,300.0,76.0,3.0,2.0,1.0,1.0,6.0
4575.0,1.0,130.0,2.0,3.0,2.0,12.0,7.0
2680.0,320.0,80.0,,1.0,1.0,10.0,7.0
4745.0,512.0,127.0,2.0,2.0,1.0,29.0,7.0
2000.0,,55.0,2.0,2.0,,1.0,8.0
3000.0,,120.0,2.0,2.0,,4.0,7.0
1800.0,,65.0,2.0,2.0,,,6.0
1850.0,,60.0,2.0,2.0,,,6.0
1650.0,,65.0,2.0,1.0,,,6.0
4070.0,500.0,100.0,2.0,2.0,1.0,2.0,8.0
9800.0,1000.0,300.0,3.0,4.0,2.0,8.0,8.0
1750.0,160.0,45.0,1.0,1.0,1.0,40.0,7.0
3000.0,,59.0,2.0,2.0,,0.0,6.0
3400.0,350.0,100.0,3.0,3.0,1.0,10.0,6.0
1500.0,180.0,67.0,3.0,2.0,,8.0,8.0
2500.0,220.0,49.0,1.0,1.0,1.0,4.0,8.0
2580.0,210.0,42.0,1.0,1.0,,8.0,8.0
4500.0,320.0,68.0,1.0,1.0,1.0,0.0,8.0
1600.0,,72.0,2.0,1.0,,10.0,7.0
2500.0,350.0,85.0,3.0,2.0,1.0,10.0,6.0
1350.0,105.0,40.0,1.0,1.0,,13.0,6.0
2800.0,300.0,50.0,1.0,1.0,,3.0,7.0
2800.0,300.0,100.0,3.0,3.0,1.0,12.0,7.0
2900.0,150.0,102.0,2.0,2.0,1.0,19.0,7.0
1800.0,,55.0,3.0,1.0,,30.0,6.0
2400.0,200.0,50.0,1.0,1.0,1.0,0.0,8.0
2800.0,300.0,68.0,3.0,2.0,1.0,3.0,6.0
2100.0,,100.0,3.0,2.0,1.0,,6.0
800.0,120.0,50.0,2.0,1.0,,,10.0
2400.0,250.0,87.0,3.0,2.0,1.0,10.0,6.0
3630.0,,94.0,2.0,2.0,1.0,0.0,7.0
2300.0,170.0,65.0,3.0,1.0,,5.0,6.0
2900.0,230.0,58.0,1.0,1.0,,0.0,6.0
3000.0,1.0,95.0,3.0,2.0,1.0,5.0,6.0
2400.0,300.0,102.0,2.0,2.0,1.0,12.0,7.0
1500.0,50.0,70.0,2.0,1.0,,3.0,7.0
1400.0,,65.0,2.0,1.0,,2.0,7.0
2590.0,350.0,80.0,2.0,2.0,1.0,5.0,8.0
2250.0,280.0,50.0,1.0,,1.0,8.0,8.0
5950.0,800.0,180.0,3.0,3.0,2.0,,7.0
2100.0,,42.0,1.0,1.0,,1.0,6.0
1900.0,,65.0,3.0,2.0,,2.0,8.0
2500.0,220.0,134.0,3.0,3.0,1.0,,2.0
2900.0,290.0,50.0,1.0,1.0,1.0,7.0,8.0
2800.0,350.0,82.0,2.0,2.0,,12.0,6.0
1200.0,,32.0,1.0,1.0,,15.0,7.0
2700.0,250.0,60.0,2.0,2.0,,3.0,8.0
2500.0,200.0,40.0,1.0,1.0,,0.0,8.0
2950.0,300.0,60.0,2.0,1.0,1.0,4.0,8.0
1800.0,250.0,51.0,2.0,2.0,,4.0,6.0
2500.0,200.0,70.0,3.0,2.0,,16.0,6.0
2300.0,,109.0,3.0,2.0,,18.0,8.0
1300.0,,35.0,1.0,1.0,,,6.0
1650.0,150.0,40.0,1.0,1.0,2.0,1.0,7.0
1700.0,,60.0,2.0,1.0,,10.0,6.0
2400.0,200.0,39.0,1.0,1.0,,0.0,8.0
1950.0,,60.0,2.0,1.0,,15.0,6.0
3000.0,200.0,81.0,2.0,2.0,1.0,0.0,6.0
2800.0,340.0,70.0,2.0,2.0,1.0,3.0,6.0
2100.0,140.0,48.0,1.0,1.0,,4.0,4.0
3650.0,450.0,117.0,3.0,2.0,1.0,12.0,7.0
2875.0,330.0,74.0,2.0,1.0,1.0,15.0,7.0
1300.0,100.0,20.0,1.0,1.0,1.0,3.0,7.0
3249.0,450.0,100.0,1.0,1.0,1.0,3.0,7.0
3600.0,360.0,111.0,3.0,2.0,,17.0,7.0
