precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,num_colegios_prox,num_hospitales_prox,total_ambientes,tiene_estac,tamano_cod,antiguedad_cod,nivel_socioeconomico_cod,total_servicios_prox
3650.0,380.0,101.0,2.0,2.0,1.0,11.0,77.0,10,0,4.0,1,3.0,2.0,2.0,10
2390.0,190.0,55.0,1.0,2.0,1.0,4.0,70.0,10,2,3.0,1,2.0,1.0,2.0,12
2435.0,200.0,51.0,2.0,2.0,1.0,24.0,52.0,4,0,4.0,1,2.0,3.0,1.0,4
4725.0,350.0,130.0,4.0,3.0,1.0,11.0,44.0,6,0,7.0,1,3.0,2.0,1.0,9
1700.0,150.0,40.0,,1.0,,0.0,65.0,13,0,,0,1.0,1.0,2.0,13
4400.0,350.0,60.0,2.0,2.0,,1.0,65.0,1,2,4.0,0,2.0,1.0,1.0,4
5510.0,590.0,110.0,4.0,3.0,1.0,10.0,57.0,4,1,7.0,1,3.0,2.0,1.0,6
2500.0,100.0,107.0,3.0,2.0,,20.0,44.0,8,3,5.0,0,3.0,2.0,2.0,11
2200.0,150.0,66.0,2.0,2.0,,4.0,113.0,13,4,4.0,0,2.0,1.0,2.0,17
3400.0,233.0,100.0,3.0,2.0,1.0,17.0,19.0,2,0,5.0,1,2.0,2.0,1.0,3
2700.0,200.0,60.0,2.0,1.0,,3.0,48.0,15,0,3.0,0,2.0,1.0,2.0,15
2400.0,250.0,82.0,3.0,2.0,1.0,,,16,1,5.0,1,2.0,,2.0,17
1090.0,,75.0,3.0,2.0,,5.0,77.0,16,1,5.0,0,2.0,1.0,3.0,19
4380.0,500.0,82.0,2.0,2.0,1.0,3.0,,4,0,4.0,1,2.0,1.0,1.0,7
1400.0,140.0,67.0,3.0,2.0,1.0,7.0,64.0,0,0,5.0,1,2.0,2.0,3.0,0
4405.0,550.0,71.0,1.0,1.0,1.0,0.0,,2,2,2.0,1,2.0,1.0,1.0,4
2800.0,150.0,40.0,,1.0,,1.0,,11,0,,0,1.0,1.0,1.0,12
2700.0,230.0,55.0,,2.0,1.0,0.0,,14,0,,1,2.0,1.0,2.0,14
2745.0,,75.0,2.0,1.0,1.0,21.0,29.0,3,0,3.0,1,2.0,3.0,1.0,3
4392.0,480.0,123.0,3.0,3.0,1.0,8.0,43.0,7,1,6.0,1,3.0,2.0,1.0,8
1350.0,,74.0,4.0,3.0,1.0,3.0,40.0,2,0,7.0,1,2.0,1.0,4.0,2
3700.0,350.0,85.0,2.0,1.0,1.0,7.0,,7,0,3.0,1,2.0,2.0,1.0,11
2850.0,270.0,76.0,3.0,2.0,1.0,2.0,99.0,16,0,5.0,1,2.0,1.0,2.0,17
4070.0,545.0,99.0,2.0,3.0,1.0,21.0,112.0,4,1,5.0,1,2.0,3.0,1.0,5
4004.0,300.0,80.0,2.0,2.0,1.0,6.0,,8,1,4.0,1,2.0,2.0,1.0,9
4050.0,400.0,105.0,3.0,3.0,1.0,13.0,,0,0,6.0,1,3.0,2.0,1.0,1
2400.0,,70.0,2.0,2.0,,10.0,,14,0,4.0,0,2.0,2.0,2.0,14
2318.0,220.0,45.0,1.0,1.0,,3.0,,1,0,2.0,0,1.0,1.0,1.0,2
2500.0,,73.0,3.0,2.0,1.0,9.0,185.0,10,2,5.0,1,2.0,2.0,2.0,12
2200.0,280.0,63.0,2.0,2.0,1.0,0.0,378.0,11,2,4.0,1,2.0,1.0,2.0,13
8052.0,,140.0,2.0,2.0,2.0,,,9,1,4.0,1,3.0,,1.0,10
1800.0,130.0,85.0,3.0,2.0,,5.0,360.0,14,0,5.0,0,2.0,1.0,3.0,15
3468.0,630.0,95.0,2.0,2.0,1.0,10.0,17.0,7,1,4.0,1,2.0,2.0,1.0,8
3330.0,320.0,114.0,3.0,3.0,1.0,25.0,59.0,7,1,6.0,1,3.0,3.0,1.0,8
3046.0,450.0,90.0,2.0,3.0,1.0,17.0,30.0,8,2,5.0,1,2.0,2.0,1.0,11
8325.0,1100.0,300.0,3.0,3.0,4.0,7.0,37.0,5,2,6.0,1,3.0,2.0,1.0,7
3500.0,400.0,72.0,2.0,2.0,1.0,0.0,,8,0,4.0,1,2.0,1.0,1.0,8
9240.0,880.0,206.0,3.0,3.0,2.0,9.0,40.0,6,0,6.0,1,3.0,2.0,1.0,6
2035.0,100.0,36.0,1.0,1.0,,,,4,3,2.0,0,1.0,,2.0,9
8500.0,1000.0,220.0,3.0,2.0,2.0,10.0,88.0,11,2,5.0,1,3.0,2.0,1.0,13
2000.0,120.0,96.0,2.0,1.0,1.0,40.0,77.0,21,0,3.0,1,2.0,3.0,3.0,21
1400.0,,49.0,1.0,1.0,,25.0,131.0,6,0,2.0,0,1.0,3.0,1.0,6
3200.0,450.0,78.0,2.0,2.0,1.0,16.0,110.0,10,2,4.0,1,2.0,2.0,1.0,12
2250.0,230.0,63.0,1.0,1.0,1.0,10.0,192.0,19,4,2.0,1,2.0,2.0,2.0,23
2400.0,,53.0,1.0,1.0,,1.0,,11,0,2.0,0,2.0,1.0,1.0,12
3630.0,,122.0,4.0,3.0,2.0,12.0,176.0,7,1,7.0,1,3.0,2.0,1.0,10
4070.0,380.0,100.0,3.0,2.0,1.0,5.0,28.0,5,2,5.0,1,2.0,1.0,2.0,7
4464.0,500.0,85.0,2.0,2.0,,2.0,24.0,7,2,4.0,0,2.0,1.0,1.0,9
2000.0,,85.0,2.0,1.0,,11.0,70.0,13,5,3.0,0,2.0,2.0,2.0,18
1706.0,40.0,42.0,1.0,1.0,,0.0,47.0,13,0,2.0,0,1.0,1.0,2.0,13
2700.0,370.0,60.0,2.0,2.0,1.0,7.0,21.0,12,0,4.0,1,2.0,2.0,1.0,13
3188.0,150.0,110.0,3.0,3.0,1.0,25.0,,9,1,6.0,1,3.0,3.0,1.0,10
2500.0,200.0,53.0,2.0,2.0,1.0,0.0,154.0,6,2,4.0,1,2.0,1.0,3.0,8
1300.0,130.0,59.0,2.0,1.0,,1.0,68.0,27,1,3.0,0,2.0,1.0,3.0,29
1650.0,,40.0,1.0,1.0,,10.0,94.0,20,1,2.0,0,1.0,2.0,3.0,23
2570.0,220.0,40.0,1.0,1.0,1.0,5.0,19.0,12,0,2.0,1,1.0,1.0,1.0,13
4600.0,350.0,80.0,3.0,2.0,1.0,9.0,22.0,6,3,5.0,1,2.0,2.0,3.0,11
2978.0,260.0,57.0,1.0,2.0,,5.0,,10,0,3.0,0,2.0,1.0,1.0,10
6510.0,1100.0,225.0,3.0,3.0,2.0,12.0,160.0,6,0,6.0,1,3.0,2.0,1.0,6
2300.0,250.0,54.0,2.0,2.0,1.0,2.0,149.0,13,1,4.0,1,2.0,1.0,2.0,14
1400.0,,130.0,2.0,1.0,,10.0,94.0,19,0,3.0,0,3.0,2.0,3.0,19
5292.0,550.0,152.0,4.0,3.0,,15.0,31.0,9,1,7.0,0,3.0,2.0,1.0,10
10200.0,800.0,235.0,3.0,3.0,3.0,6.0,35.0,5,2,6.0,1,3.0,2.0,1.0,7
4836.0,450.0,94.0,3.0,2.0,1.0,6.0,19.0,10,0,5.0,1,2.0,2.0,1.0,10
2760.0,120.0,50.0,,1.0,1.0,2.0,22.0,5,2,,1,1.0,1.0,1.0,7
2992.0,,46.0,1.0,1.0,,0.0,58.0,0,0,2.0,0,1.0,1.0,1.0,0
850.0,,60.0,2.0,1.0,,0.0,31.0,0,0,3.0,0,2.0,1.0,3.0,0
900.0,,120.0,3.0,2.0,,0.0,124.0,0,0,5.0,0,3.0,1.0,4.0,0
5130.0,500.0,110.0,2.0,2.0,1.0,10.0,51.0,2,0,4.0,1,3.0,2.0,1.0,2
1700.0,,160.0,3.0,2.0,1.0,37.0,87.0,21,0,5.0,1,3.0,3.0,3.0,22
10960.0,1300.0,330.0,4.0,4.0,2.0,8.0,91.0,1,0,8.0,1,3.0,2.0,1.0,1
9250.0,850.0,281.0,4.0,3.0,3.0,20.0,74.0,6,0,7.0,1,3.0,2.0,1.0,6
2480.0,310.0,74.0,1.0,1.0,,12.0,50.0,0,0,2.0,0,2.0,2.0,1.0,0
5975.0,480.0,140.0,3.0,2.0,2.0,5.0,16.0,5,0,5.0,1,3.0,1.0,1.0,5
3700.0,372.0,96.0,2.0,1.0,2.0,26.0,27.0,5,0,3.0,1,2.0,3.0,1.0,5
5130.0,750.0,140.0,3.0,2.0,2.0,15.0,63.0,6,5,5.0,1,3.0,2.0,1.0,12
6460.0,464.0,153.0,3.0,2.0,2.0,7.0,24.0,2,0,5.0,1,3.0,2.0,1.0,2
7106.0,982.0,213.0,3.0,3.0,2.0,8.0,70.0,6,0,6.0,1,3.0,2.0,1.0,6
3800.0,320.0,70.0,2.0,1.0,1.0,7.0,23.0,8,3,3.0,1,2.0,2.0,1.0,11
3048.0,432.0,68.0,2.0,1.0,1.0,0.0,52.0,3,1,3.0,1,2.0,1.0,1.0,6
8250.0,800.0,350.0,5.0,5.0,1.0,12.0,71.0,4,0,10.0,1,3.0,2.0,1.0,4
5103.0,470.0,104.0,3.0,3.0,2.0,12.0,30.0,7,1,6.0,1,3.0,2.0,1.0,8
4875.0,280.0,110.0,3.0,2.0,1.0,6.0,27.0,1,2,5.0,1,3.0,2.0,2.0,3
6750.0,850.0,160.0,3.0,2.0,1.0,8.0,32.0,6,0,5.0,1,3.0,2.0,1.0,6
8170.0,650.0,220.0,3.0,3.0,2.0,8.0,39.0,4,0,6.0,1,3.0,2.0,1.0,4
7452.0,578.0,190.0,3.0,2.0,2.0,15.0,,3,0,5.0,1,3.0,2.0,1.0,3
8140.0,1100.0,213.0,3.0,3.0,2.0,13.0,37.0,6,0,6.0,1,3.0,2.0,1.0,6
3885.0,820.0,84.0,2.0,1.0,1.0,8.0,23.0,4,1,3.0,1,2.0,2.0,1.0,6
6387.0,700.0,124.0,2.0,2.0,1.0,4.0,,10,1,4.0,1,3.0,1.0,1.0,11
8500.0,890.0,207.0,3.0,3.0,2.0,12.0,108.0,3,0,6.0,1,3.0,2.0,1.0,3
5700.0,600.0,140.0,3.0,2.0,2.0,5.0,,12,0,5.0,1,3.0,1.0,1.0,13
7200.0,645.0,200.0,3.0,2.0,2.0,30.0,103.0,6,0,5.0,1,3.0,3.0,1.0,6
6715.0,700.0,200.0,3.0,2.0,1.0,50.0,77.0,8,3,5.0,1,3.0,3.0,1.0,11
8140.0,700.0,220.0,4.0,3.0,2.0,15.0,45.0,0,0,7.0,1,3.0,2.0,1.0,0
6900.0,720.0,163.0,3.0,2.0,2.0,3.0,51.0,8,4,5.0,1,3.0,1.0,1.0,12
6150.0,600.0,192.0,3.0,2.0,2.0,6.0,123.0,0,0,5.0,1,3.0,2.0,1.0,0
7770.0,610.0,200.0,3.0,3.0,2.0,14.0,,5,0,6.0,1,3.0,2.0,1.0,5
2629.0,,46.0,1.0,1.0,1.0,0.0,30.0,5,0,2.0,1,1.0,1.0,1.0,7
5180.0,346.0,100.0,2.0,2.0,1.0,7.0,15.0,11,0,4.0,1,2.0,2.0,1.0,12
7560.0,920.0,187.0,3.0,3.0,2.0,6.0,57.0,11,2,6.0,1,3.0,2.0,1.0,13
3300.0,220.0,80.0,3.0,2.0,1.0,0.0,18.0,7,3,5.0,1,2.0,1.0,3.0,10
4440.0,450.0,90.0,3.0,2.0,1.0,8.0,,4,1,5.0,1,2.0,2.0,1.0,6
10300.0,731.0,270.0,4.0,3.0,4.0,20.0,36.0,6,0,7.0,1,3.0,2.0,1.0,6
7200.0,500.0,210.0,3.0,2.0,2.0,12.0,20.0,3,0,5.0,1,3.0,2.0,1.0,3
3540.0,,62.0,1.0,1.0,1.0,0.0,,5,0,2.0,1,2.0,1.0,1.0,7
7929.0,778.0,188.0,3.0,3.0,2.0,8.0,40.0,2,0,6.0,1,3.0,2.0,1.0,2
4000.0,500.0,81.0,2.0,2.0,1.0,5.0,17.0,8,4,4.0,1,2.0,1.0,1.0,12
10730.0,900.0,180.0,3.0,3.0,2.0,6.0,17.0,2,0,6.0,1,3.0,2.0,1.0,2
4440.0,600.0,130.0,2.0,2.0,1.0,42.0,71.0,3,0,4.0,1,3.0,3.0,1.0,3
7665.0,1250.0,211.0,2.0,2.0,2.0,0.0,46.0,12,1,4.0,1,3.0,1.0,1.0,13
4300.0,350.0,80.0,2.0,2.0,1.0,5.0,34.0,4,1,4.0,1,2.0,1.0,1.0,6
7400.0,750.0,211.0,3.0,2.0,2.0,9.0,56.0,4,1,5.0,1,3.0,2.0,1.0,6
4070.0,535.0,147.0,3.0,2.0,1.0,23.0,90.0,7,4,5.0,1,3.0,3.0,1.0,11
3700.0,450.0,125.0,2.0,2.0,1.0,47.0,71.0,1,0,4.0,1,3.0,3.0,1.0,1
5550.0,,70.0,2.0,2.0,,3.0,32.0,1,2,4.0,0,2.0,1.0,1.0,3
2400.0,,75.0,3.0,2.0,2.0,0.0,123.0,14,0,5.0,1,2.0,1.0,2.0,14
1700.0,150.0,98.0,3.0,2.0,,15.0,271.0,13,0,5.0,0,2.0,2.0,1.0,13
1450.0,,68.0,3.0,2.0,,8.0,101.0,12,0,5.0,0,2.0,2.0,3.0,12
800.0,,60.0,2.0,1.0,,0.0,335.0,22,1,3.0,0,2.0,1.0,3.0,23
4562.0,531.0,85.0,2.0,3.0,1.0,4.0,,1,0,5.0,1,2.0,1.0,1.0,1
1200.0,,72.0,3.0,2.0,1.0,5.0,69.0,2,0,5.0,1,2.0,1.0,3.0,2
850.0,,60.0,,2.0,,0.0,22.0,0,0,,0,2.0,1.0,3.0,0
900.0,,65.0,3.0,2.0,,1.0,52.0,11,0,5.0,0,2.0,1.0,3.0,11
3380.0,528.0,62.0,2.0,2.0,,0.0,30.0,2,0,4.0,0,2.0,1.0,1.0,3
900.0,110.0,50.0,2.0,1.0,1.0,7.0,46.0,13,0,3.0,1,1.0,2.0,3.0,14
4562.0,590.0,95.0,2.0,3.0,1.0,3.0,,1,0,5.0,1,2.0,1.0,1.0,1
1400.0,50.0,90.0,2.0,1.0,,5.0,342.0,12,0,3.0,0,2.0,1.0,1.0,12
1700.0,50.0,90.0,2.0,1.0,1.0,5.0,,12,0,3.0,1,2.0,1.0,1.0,12
3660.0,350.0,90.0,2.0,2.0,2.0,7.0,172.0,8,2,4.0,1,2.0,2.0,1.0,10
1400.0,,56.0,3.0,2.0,,5.0,34.0,1,0,5.0,0,2.0,1.0,4.0,1
3000.0,,61.0,2.0,2.0,1.0,1.0,37.0,18,5,4.0,1,2.0,1.0,2.0,23
2450.0,215.0,92.0,3.0,2.0,1.0,17.0,143.0,4,0,5.0,1,2.0,2.0,1.0,4
2000.0,,79.0,3.0,2.0,,0.0,233.0,12,0,5.0,0,2.0,1.0,2.0,12
2700.0,,55.0,2.0,2.0,1.0,0.0,37.0,7,5,4.0,1,2.0,1.0,1.0,12
1300.0,,52.0,3.0,1.0,1.0,0.0,59.0,23,1,4.0,1,2.0,1.0,3.0,24
800.0,95.0,55.0,3.0,1.0,,6.0,116.0,13,0,4.0,0,2.0,2.0,3.0,14
2300.0,230.0,81.0,3.0,2.0,,15.0,223.0,10,1,5.0,0,2.0,2.0,3.0,11
2500.0,,85.0,3.0,2.0,1.0,5.0,239.0,12,1,5.0,1,2.0,1.0,2.0,13
800.0,,50.0,2.0,1.0,,0.0,,17,0,3.0,0,1.0,1.0,3.0,17
2500.0,,140.0,5.0,3.0,,12.0,,16,0,8.0,0,3.0,2.0,4.0,16
1600.0,170.0,85.0,3.0,2.0,,1.0,71.0,20,1,5.0,0,2.0,1.0,3.0,21
4464.0,350.0,125.0,3.0,3.0,1.0,5.0,,4,1,6.0,1,3.0,1.0,1.0,5
2350.0,,50.0,1.0,1.0,,0.0,37.0,0,0,2.0,0,1.0,1.0,1.0,0
800.0,,62.0,3.0,1.0,,10.0,18.0,18,0,4.0,0,2.0,2.0,4.0,18
2950.0,,85.0,3.0,2.0,,8.0,,1,0,5.0,0,2.0,2.0,4.0,1
10206.0,700.0,200.0,3.0,2.0,2.0,15.0,,1,0,5.0,1,3.0,2.0,1.0,1
1100.0,100.0,67.0,3.0,1.0,1.0,4.0,49.0,10,0,4.0,1,2.0,1.0,3.0,10
2500.0,1.0,130.0,3.0,2.0,1.0,1.0,69.0,0,0,5.0,1,3.0,1.0,2.0,0
3111.0,350.0,90.0,2.0,2.0,,13.0,43.0,6,1,4.0,0,2.0,2.0,1.0,7
1550.0,,77.0,3.0,3.0,,7.0,,12,0,6.0,0,2.0,2.0,3.0,12
3024.0,,63.0,2.0,2.0,1.0,1.0,37.0,7,2,4.0,1,2.0,1.0,1.0,10
2762.0,229.0,55.0,1.0,1.0,2.0,10.0,32.0,9,1,2.0,1,2.0,2.0,1.0,10
1800.0,50.0,60.0,2.0,2.0,,40.0,,12,0,4.0,0,2.0,3.0,2.0,13
3650.0,260.0,75.0,2.0,2.0,,0.0,32.0,8,3,4.0,0,2.0,1.0,1.0,11
4625.0,350.0,160.0,3.0,3.0,2.0,8.0,88.0,3,8,6.0,1,3.0,2.0,1.0,11
8140.0,,236.0,5.0,5.0,,20.0,,5,2,10.0,0,3.0,2.0,1.0,7
3358.0,480.0,135.0,3.0,3.0,1.0,5.0,78.0,7,1,6.0,1,3.0,1.0,1.0,8
3499.0,350.0,125.0,3.0,3.0,1.0,6.0,79.0,8,3,6.0,1,3.0,2.0,1.0,11
4270.0,450.0,125.0,3.0,2.0,1.0,5.0,,1,0,5.0,1,3.0,1.0,1.0,1
2400.0,250.0,95.0,2.0,1.0,1.0,5.0,46.0,4,1,3.0,1,2.0,1.0,1.0,5
2600.0,130.0,77.0,2.0,1.0,,6.0,,8,3,3.0,0,2.0,2.0,1.0,11
3358.0,360.0,135.0,2.0,2.0,1.0,5.0,17.0,6,2,4.0,1,3.0,1.0,1.0,8
4440.0,550.0,130.0,3.0,3.0,1.0,5.0,,1,1,6.0,1,3.0,1.0,1.0,2
5750.0,,175.0,2.0,3.0,1.0,4.0,,4,1,5.0,1,3.0,1.0,1.0,5
2075.0,230.0,85.0,1.0,1.0,,5.0,,8,3,2.0,0,2.0,1.0,1.0,11
1850.0,,43.0,1.0,1.0,1.0,0.0,60.0,0,0,2.0,1,1.0,1.0,2.0,0
8378.0,970.0,160.0,3.0,2.0,2.0,12.0,,4,0,5.0,1,3.0,2.0,1.0,4
1700.0,,84.0,3.0,1.0,,15.0,75.0,2,0,4.0,0,2.0,2.0,2.0,2
1000.0,,75.0,2.0,1.0,,10.0,47.0,20,0,3.0,0,2.0,2.0,3.0,20
2035.0,300.0,58.0,1.0,1.0,1.0,2.0,51.0,3,2,2.0,1,2.0,1.0,2.0,5
850.0,100.0,51.0,3.0,1.0,,0.0,,3,0,4.0,0,2.0,1.0,3.0,3
2948.0,319.0,74.0,1.0,1.0,1.0,15.0,,0,0,2.0,1,2.0,2.0,1.0,0
900.0,,28.0,1.0,1.0,,0.0,346.0,22,0,2.0,0,1.0,1.0,2.0,22
2120.0,120.0,120.0,1.0,1.0,,7.0,,0,0,2.0,0,3.0,2.0,2.0,0
2660.0,180.0,50.0,1.0,1.0,,0.0,27.0,1,0,2.0,0,1.0,1.0,1.0,2
10050.0,600.0,248.0,3.0,3.0,1.0,1.0,,8,0,6.0,1,3.0,1.0,1.0,9
900.0,,57.0,3.0,1.0,,4.0,33.0,13,0,4.0,0,2.0,1.0,3.0,14
2220.0,,50.0,2.0,1.0,,0.0,71.0,6,0,3.0,0,1.0,1.0,1.0,6
1600.0,180.0,43.0,1.0,1.0,,0.0,57.0,20,0,2.0,0,1.0,1.0,2.0,20
4313.0,,60.0,2.0,2.0,1.0,0.0,32.0,0,0,4.0,1,2.0,1.0,1.0,0
4000.0,400.0,127.0,3.0,3.0,,0.0,69.0,16,3,6.0,0,3.0,1.0,2.0,19
2000.0,300.0,67.0,3.0,2.0,1.0,0.0,,13,0,5.0,1,2.0,1.0,2.0,13
3750.0,250.0,142.0,2.0,2.0,1.0,40.0,28.0,6,1,4.0,1,3.0,3.0,1.0,7
1800.0,180.0,40.0,1.0,1.0,1.0,,,8,2,2.0,1,1.0,,3.0,13
4625.0,540.0,105.0,2.0,2.0,1.0,9.0,140.0,4,1,4.0,1,3.0,2.0,1.0,6
5920.0,520.0,130.0,3.0,3.0,1.0,5.0,220.0,4,1,6.0,1,3.0,1.0,1.0,5
2500.0,300.0,45.0,1.0,1.0,1.0,12.0,126.0,4,1,2.0,1,1.0,2.0,1.0,6
2723.0,250.0,80.0,1.0,1.0,1.0,2.0,34.0,11,0,2.0,1,2.0,1.0,1.0,11
4380.0,540.0,101.0,2.0,2.0,1.0,,,0,1,4.0,1,3.0,,1.0,1
2202.0,,75.0,1.0,2.0,,25.0,188.0,13,1,3.0,0,2.0,3.0,1.0,15
2600.0,210.0,85.0,3.0,2.0,,3.0,324.0,13,0,5.0,0,2.0,1.0,1.0,14
7240.0,800.0,170.0,2.0,2.0,2.0,13.0,372.0,3,1,4.0,1,3.0,2.0,1.0,4
6840.0,700.0,180.0,3.0,2.0,2.0,3.0,163.0,1,0,5.0,1,3.0,1.0,1.0,1
4048.0,460.0,120.0,3.0,2.0,1.0,4.0,68.0,8,3,5.0,1,3.0,1.0,1.0,11
8140.0,850.0,161.0,3.0,2.0,2.0,10.0,105.0,6,0,5.0,1,3.0,2.0,1.0,6
3515.0,520.0,75.0,2.0,2.0,1.0,2.0,73.0,0,0,4.0,1,2.0,1.0,1.0,0
4103.0,400.0,110.0,3.0,2.0,1.0,3.0,43.0,6,2,5.0,1,3.0,1.0,1.0,8
3580.0,380.0,110.0,2.0,2.0,,3.0,196.0,4,1,4.0,0,3.0,1.0,1.0,5
6660.0,800.0,168.0,3.0,3.0,2.0,0.0,185.0,4,0,6.0,1,3.0,1.0,1.0,4
2000.0,,70.0,2.0,2.0,1.0,7.0,118.0,1,0,4.0,1,2.0,2.0,4.0,1
8625.0,600.0,256.0,3.0,2.0,2.0,10.0,216.0,5,2,5.0,1,3.0,2.0,1.0,7
1900.0,125.0,40.0,1.0,1.0,,0.0,67.0,19,6,2.0,0,1.0,1.0,3.0,25
1850.0,210.0,74.0,2.0,2.0,1.0,9.0,108.0,8,0,4.0,1,2.0,2.0,2.0,8
4022.0,350.0,100.0,2.0,2.0,2.0,9.0,18.0,6,7,4.0,1,2.0,2.0,1.0,13
3300.0,300.0,109.0,3.0,2.0,1.0,13.0,95.0,6,2,5.0,1,3.0,2.0,1.0,8
3330.0,350.0,82.0,2.0,2.0,1.0,17.0,100.0,5,2,4.0,1,2.0,2.0,1.0,7
5100.0,835.0,165.0,3.0,2.0,1.0,45.0,217.0,3,0,5.0,1,3.0,3.0,1.0,3
3750.0,250.0,88.0,3.0,3.0,2.0,15.0,141.0,2,6,6.0,1,2.0,2.0,1.0,8
5200.0,750.0,250.0,3.0,3.0,2.0,16.0,45.0,2,1,6.0,1,3.0,2.0,1.0,3
5000.0,350.0,140.0,2.0,3.0,2.0,4.0,148.0,3,0,5.0,1,3.0,1.0,1.0,3
4875.0,,79.0,2.0,1.0,,20.0,,0,0,3.0,0,2.0,2.0,2.0,0
3562.0,,170.0,2.0,2.0,,25.0,26.0,0,0,4.0,0,3.0,3.0,1.0,0
2000.0,,65.0,2.0,2.0,,4.0,,5,0,4.0,0,2.0,1.0,2.0,5
1200.0,,74.0,,,,0.0,81.0,19,0,,0,2.0,1.0,3.0,19
850.0,,58.0,3.0,1.0,,5.0,27.0,14,0,4.0,0,2.0,1.0,3.0,14
1500.0,,63.0,3.0,2.0,,3.0,26.0,0,0,5.0,0,2.0,1.0,3.0,0
2700.0,290.0,66.0,2.0,2.0,1.0,0.0,,9,3,4.0,1,2.0,1.0,2.0,12
1200.0,,62.0,2.0,1.0,,84.0,,0,1,3.0,0,2.0,3.0,3.0,1
3000.0,,74.0,3.0,2.0,,7.0,28.0,11,0,5.0,0,2.0,2.0,1.0,12
2300.0,200.0,60.0,1.0,2.0,1.0,6.0,57.0,15,3,3.0,1,2.0,2.0,2.0,18
2500.0,330.0,85.0,5.0,3.0,1.0,14.0,,2,0,8.0,1,2.0,2.0,4.0,2
3380.0,360.0,120.0,3.0,2.0,1.0,10.0,,6,0,5.0,1,3.0,2.0,1.0,9
1600.0,,98.0,3.0,2.0,1.0,25.0,59.0,4,0,5.0,1,2.0,3.0,3.0,4
1800.0,,55.0,1.0,1.0,,,,17,1,2.0,0,2.0,,2.0,18
11400.0,1369.0,412.0,4.0,4.0,2.0,28.0,32.0,10,2,8.0,1,3.0,3.0,2.0,12
2100.0,300.0,60.0,2.0,2.0,,8.0,,19,2,4.0,0,2.0,2.0,2.0,22
7770.0,569.0,175.0,3.0,3.0,2.0,15.0,20.0,3,0,6.0,1,3.0,2.0,1.0,3
11400.0,1700.0,326.0,4.0,4.0,4.0,9.0,160.0,6,0,8.0,1,3.0,2.0,1.0,8
8928.0,1000.0,200.0,3.0,3.0,1.0,22.0,32.0,3,1,6.0,1,3.0,3.0,1.0,4
1200.0,,60.0,1.0,1.0,,5.0,81.0,6,0,2.0,0,2.0,1.0,3.0,6
900.0,120.0,80.0,3.0,1.0,1.0,2.0,42.0,3,0,4.0,1,2.0,1.0,4.0,3
2500.0,300.0,64.0,2.0,2.0,1.0,9.0,,8,0,4.0,1,2.0,2.0,3.0,8
2000.0,180.0,80.0,3.0,2.0,,2.0,331.0,9,0,5.0,0,2.0,1.0,3.0,10
1900.0,70.0,80.0,3.0,2.0,,39.0,,1,2,5.0,0,2.0,3.0,2.0,3
5500.0,350.0,80.0,2.0,1.0,,15.0,,7,2,3.0,0,2.0,2.0,1.0,9
2400.0,250.0,85.0,2.0,1.0,1.0,27.0,127.0,13,0,3.0,1,2.0,3.0,1.0,14
2900.0,370.0,83.0,2.0,2.0,1.0,14.0,15.0,5,2,4.0,1,2.0,2.0,1.0,7
2500.0,450.0,60.0,1.0,1.0,1.0,13.0,40.0,8,3,2.0,1,2.0,2.0,1.0,13
3800.0,350.0,67.0,2.0,2.0,1.0,0.0,,8,0,4.0,1,2.0,1.0,1.0,8
3515.0,350.0,90.0,3.0,2.0,1.0,,,0,0,5.0,1,2.0,,1.0,0
2000.0,300.0,74.0,2.0,,1.0,18.0,34.0,14,0,,1,2.0,2.0,1.0,15
1300.0,,66.0,2.0,1.0,,0.0,76.0,7,2,3.0,0,2.0,1.0,2.0,10
2000.0,,70.0,2.0,2.0,1.0,0.0,,0,0,4.0,1,2.0,1.0,2.0,0
6552.0,,186.0,3.0,3.0,2.0,5.0,15.0,2,2,6.0,1,3.0,1.0,2.0,4
2900.0,500.0,109.0,3.0,2.0,1.0,15.0,,0,0,5.0,1,3.0,2.0,4.0,0
1500.0,,90.0,2.0,2.0,,10.0,17.0,21,1,4.0,0,2.0,2.0,3.0,23
4150.0,420.0,120.0,3.0,3.0,1.0,1.0,60.0,1,0,6.0,1,3.0,1.0,1.0,1
4015.0,330.0,110.0,3.0,2.0,2.0,6.0,,6,1,5.0,1,3.0,2.0,1.0,7
2900.0,250.0,89.0,3.0,2.0,1.0,12.0,32.0,8,1,5.0,1,2.0,2.0,3.0,9
2920.0,350.0,83.0,2.0,2.0,1.0,5.0,35.0,3,0,4.0,1,2.0,1.0,1.0,3
3199.0,350.0,120.0,3.0,3.0,1.0,6.0,103.0,4,0,6.0,1,3.0,2.0,1.0,4
9000.0,1000.0,214.0,3.0,3.0,2.0,15.0,,4,0,6.0,1,3.0,2.0,1.0,4
1350.0,,50.0,1.0,1.0,,15.0,,0,0,2.0,0,1.0,2.0,1.0,0
4500.0,550.0,141.0,3.0,2.0,2.0,22.0,69.0,2,0,5.0,1,3.0,3.0,1.0,2
4400.0,380.0,95.0,2.0,2.0,1.0,4.0,,8,0,4.0,1,2.0,1.0,1.0,8
2300.0,250.0,65.0,2.0,2.0,,0.0,35.0,13,6,4.0,0,2.0,1.0,2.0,19
